Olive Oil and Honey Nourishing Hair Mask with Dead Sea Minerals;Сыворотки и маски;Mineral-rich olive oil and honey antioxidant hair mask repairs and conditions hair and protects it from damage caused by weather exposure and styling. For all hair types.250 ml (артикул 14898);no;instock;14898;1296,75;olive-oil-honey-nourishing-hair-mask-dead-sea-minerals.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Уход за волосами;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);no;instock;15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Tearless Shampoo and Soapless Baby Wash;Лечебная косметика;Pamper your little baby with this nourishing and gentle tearless shampoo and soapless wash. This wonderful product contains oils and extracts that moisturize and cleanse your baby’s delicate skin and hair. (артикул 16693);no;instock;16693;1621,75;tearless-shampoo-soapless-baby-wash.jpg
Антивозрастное отшелушивающее мыло с экстрактом Пачули, Dead Sea ;Лечебная косметика;Омертвевшие частички кожи могут не отслаиваться и закупоривать поры кожи, вызывая воспаления или просто старение внешнего слоя. <br><br>Это гипоалелргенное мыло эффективно удаляет огрубевшие клетки кожи, смывает грязь и макияж, деликатно очищая всю поверхность как лица, так и тела.<br><br>При ежедневном использовании оказывает антивозрастной, регенерирующий эффект<br><br>Содержит минералы Мертвого Моря, антиоксидантами, витаминами A, B, C, и  E. Обогащено маслом Пачули, смягчающим и увлажняющим кожу<br><br>Use: Lather over the face and body in circular motions, then rinse. To complete the revitalizing skin treatment, follow shower with one of Health and Beauty's moisturizing dead sea face creams or moisturizing body cream.<br><br>125 г<br>(артикул 13178);no;instock;13178;776,75;anti-aging-exfoliating-patchouli-dead-sea-soap.jpg
Антивозрастной облепиховый увлажняющий крем для лица с минералами Мертвого Моря, SPF20;Лечебная косметика;Питает и увлажняет кож. Минералы Мертвого Моря и растительные экстракты помогают избавиться от морщин и не жирнят кожу. Защищает от УФ - воздействия. Для нормальной и сухой кожи;no;instock;14904;1751,75;anti-aging-sea-buckthorn-obliphica-facial-moisturizer-spf-20-dead-sea-minerals.jpg
Восстанавливающий шампунь, Масло Аргана;Уход за волосами; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);no;instock;16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Гель - пилинг для лица, косметика Мертвого Моря;Лечебная косметика;Уникальный гель с минеральными компонентами Мертвого Моря. Гель безопасен ( не сжигает) и может наносится на лицо, шею и зону декольте. Удаляет омертвевшие клетки кожи и способствует омоложению и регенерации. Гель гипоалергенный, не вызывает раздражений на коже;no;instock;16007;1816,75;dead-sea-facial-peeling-gel.jpg
Гель для волос с облепиховым маслом и минералами Мертвого Моря;Уход за волосами;Один из ключевых компонентов этого геля - водоросль  Dunaliella<br>Это красная водоросль, присутствующая только в водах Мертвого Моря.<br>Гель восстанавливает сухие волосы, поврежденные и волосы, подвергшиеся термообработке.<br>Гель смягчает, увлажняет и делает волосы гладкими.;no;instock;15850;1426,75;bio-spa-hair-silicon-drops-obliphica-oil-and-dead-sea-minerals.gif
Гранатовый восстанавливающий крем для лица и шеи с минералами Мертвого Моря, SPF 15;Лечебная косметика;Увлажняющий антивозрастной крем с экстрактом граната и органовым маслом. Для всех типов кожи. 50 мл;no;instock;14924;1751,75;pomegranate-firming-face-and-neck-cream-dead-sea-minerals-spf-15.jpg
Жидкое мыло с черной грязью Мертвого Моря, Dead Sea;Уход за телом;Содержит облепиховое масло, витамины и минералы Мертвого Моря. <br>Эффективно очищает кожу, увлажняет ее, блокирует УФ - лучи, стимулирует выработку кожей собственных протеинов и замедляет процесс старения.<br><br>(артикул 16274);no;instock;16274;1621,75;black-mud-liquid-soap-dead-sea-products.jpg
Интенсивный Крем для рук и ногтей  Dead Sea с минералами Мертвого моря, маслом Авокадо и Алоэ;Крема;Защищает кожу рук и питает ногти, обогащен Алоэ Вера, маслом Авокади витамином Е. Смягчает кожу и делает более упругой . 100ml;no;instock;17394;646,75;intensive-dead-sea-minerals-hand-and-nail-cream-avocado-oil-and-aloe-vera.jpg
Интенсивный Крем для рук и ногтей  Dead Sea с минералами Мертвого моря, маслом Авокадо и Алоэ;Лечебная косметика;Защищает кожу рук и питает ногти, обогащен Алоэ Вера, маслом Авокади витамином Е. Смягчает кожу и делает более упругой . 100ml;no;instock;17394;646,75;intensive-dead-sea-minerals-hand-and-nail-cream-avocado-oil-and-aloe-vera.jpg
Интенсивный крем для рук с минералами Мертвого Моря;Крема;Самый интенсивный и питательный минеральный крем для рук продукциии Dead Sea .<br>Очень эффективно увлажняет, питает и восстанавливает поврежденную чувствительную кожу, содержит комплекс масел и витамин Е.;no;instock;15805;2141,75;alternative-plus-intensive-hand-cream-dead-sea-minerals.jpg
Кератиновая смягчающая маска для волос;Лечебная косметика;Для сильно вьющихся и кучерявых волос. <br>Маска питает и смягчает волосы, восстанавливает их структуру, выпрямляя их, делая более гладкими и послушными. <br><br>Содержит кератин, спаивающий секущиеся концы,  Витамин Е, Витамин В,  масло Ши (оказывает увлажняющий эффект), Оливковое масло и масло Аргана, стимулирующее рост волос. <br> 500 мл<br>(артикул 16692);no;instock;16692;2596,75;keratin-hair-mask-smoothed-hair.jpg
Кератиновая смягчающая маска для волос;Сыворотки и маски;Для сильно вьющихся и кучерявых волос. <br>Маска питает и смягчает волосы, восстанавливает их структуру, выпрямляя их, делая более гладкими и послушными. <br><br>Содержит кератин, спаивающий секущиеся концы,  Витамин Е, Витамин В,  масло Ши (оказывает увлажняющий эффект), Оливковое масло и масло Аргана, стимулирующее рост волос. <br> 500 мл<br>(артикул 16692);no;instock;16692;2596,75;keratin-hair-mask-smoothed-hair.jpg
Кератиновая смягчающая маска для волос;Уход за волосами;Для сильно вьющихся и кучерявых волос. <br>Маска питает и смягчает волосы, восстанавливает их структуру, выпрямляя их, делая более гладкими и послушными. <br><br>Содержит кератин, спаивающий секущиеся концы,  Витамин Е, Витамин В,  масло Ши (оказывает увлажняющий эффект), Оливковое масло и масло Аргана, стимулирующее рост волос. <br> 500 мл<br>(артикул 16692);no;instock;16692;2596,75;keratin-hair-mask-smoothed-hair.jpg
Кератиновый шеампунь для смягчения волос;Уход за волосами;Содержит Кератин, базовые масла, масло Алоэ Вера  и масло Аргана<br><br>Делает волосы мягкими, гладкими, послушными в укладке.<br><br>780 мл<br><br> (артикул 16691);no;instock;16691;1621,75;keratin-shampoo-smoothed-hair.jpg
Коллагеновая восстанавливающая маска с минералами Мертвого Моря;Лечебная косметика;Антивозрастная антиоксидантная маска с коллагеном, минералами Мертвого Моря и растительными экстрактами.100 мл упаковка;no;instock;13177;1751,75;collagen-firming-facial-mask-dead-sea-minerals.jpg
Коллагеновая восстанавливающая маска с минералами Мертвого Моря;Сыворотки и маски;Антивозрастная антиоксидантная маска с коллагеном, минералами Мертвого Моря и растительными экстрактами.100 мл упаковка;no;instock;13177;1751,75;collagen-firming-facial-mask-dead-sea-minerals.jpg
Кондиционер для волос с маслом Жожоба, медом и минералами Мертвого Моря;Уход за волосами;Кондиционер для нормальных и сухих волос , помимо указанных масел содержит оливковое масло.<br>Делает волосы гладкими, легкими в укладке и блестящими<br><br>400 мл<br><br> (артикул 16257);no;instock;16257;1101,75;hair-conditioner-olive-oil-jojoba-honey-dead-sea-minerals.jpg
Концентрированное  Морокканское Аргановое масло - уход за волосами (Pure Moroccan Argan Oil for Hair;Уход за волосами;Веками Берберские женщины на юге Марокко of Morocco собирали плоды дерева Аргана и выжимали из него масло. Это полностью натуральный продукт, оказывающий длительное воздействие не только на волосы.<br><br>Секрет полезности масла Арганы - в его составе.<br>В первую очередь, это витамин E и необходимые жирные кислоты, которые питают кожу  и улучшают циркуляцию крови кожи головы, делая луковицы волос более сильными.<br>Масло увлажняет, питает и оздоравливает кожу и волосы<br>Объем - 250 мл;no;instock;15724;8446,75;pure-moroccan-argan-oil-hair-treatment-250-ml.jpg
Крем для рук  - Авокадо, Dead Sea, Sea of Spa, набор из 2-х флаконов;Крема;Крем с основными минералами Мертвого Моря и защитными фильтрафи Sea of Spa. Восстанавливает кожу рук, увляжняя и смягчая ее. Омоложаживающий эффект 100 ml;no;instock;15339;516,75;dead-sea-avocado-hand-cream-sea-spa-set-2.gif
Крем для рук  - Авокадо, Dead Sea, Sea of Spa, набор из 2-х флаконов;Наборы;Крем с основными минералами Мертвого Моря и защитными фильтрафи Sea of Spa. Восстанавливает кожу рук, увляжняя и смягчая ее. Омоложаживающий эффект 100 ml;no;instock;15339;516,75;dead-sea-avocado-hand-cream-sea-spa-set-2.gif
Крем для рук ДЛЯ МУЖЧИН с витаминами, Dead Sea Products;Крема;Минералы и витамины в составе крема обеспечат необходимый уход за более грубой мужской кожей.;no;instock;16120;841,75;treatment-vitamin-hand-cream-men-dead-sea-products.jpg
Крем для рук и ног с минералами Мертвого моря;Крема;Витамины А и Е обогащают оба этих крема - крем для рук и ногтей, и крем для ног.<br>Оба крема содержат минералы Мертвого моря, дающие вашей коже молодость и ощущение гладкости.<br>Тюбики по 100 мл каждый.<br>(артикул 14883);no;instock;14883;841,75;dead-sea-minerals-hand-foot-cream-bundle-great-deal.jpg
Крем для рук и ног с минералами Мертвого моря;Лечебная косметика;Витамины А и Е обогащают оба этих крема - крем для рук и ногтей, и крем для ног.<br>Оба крема содержат минералы Мертвого моря, дающие вашей коже молодость и ощущение гладкости.<br>Тюбики по 100 мл каждый.<br>(артикул 14883);no;instock;14883;841,75;dead-sea-minerals-hand-foot-cream-bundle-great-deal.jpg
Крем для рук и ног с минералами Мертвого моря;Наборы;Витамины А и Е обогащают оба этих крема - крем для рук и ногтей, и крем для ног.<br>Оба крема содержат минералы Мертвого моря, дающие вашей коже молодость и ощущение гладкости.<br>Тюбики по 100 мл каждый.<br>(артикул 14883);no;instock;14883;841,75;dead-sea-minerals-hand-foot-cream-bundle-great-deal.jpg
Магадорский несмываемый крем -  стайлинг с маслом Аргана;Уход за волосами;Масло Аргана с древних времен используют как увлажняющее средство для волос и кожи.<br>Оно богато витамином Е и жирными кислотами. Это гипоаллергенный продукт.<br><br>Средство наносится на волосы и не смывается - это крем для укладки волос, который оказывает смягчающий, восстанавливающий и питательный эффект.<br><br>После нанесения волосы можно сушить, завивать и укладывать по вашему желанию<br><br>350 мл<br><br>(артикул 16547);no;instock;16547;1231,75;mogador-non-rinse-styling-cream-argan-oil.jpg
Маска для волос от псориаза с минералами Мертвого Моря;Сыворотки и маски;Обычные шампуни, даже профессиональные, не могут оказать соответствующий уход коже головы с проблемой псориаза.<br>Маска оказывает очищающее и увлажняющее действие, убирая раздражение, вызванное псориазными пятнами. <br><br>Содержит минералы Мертвого Моря, известное своим лечебным действием.<br><br>200 мл <br><br>(артикул 16027);no;instock;16027;1751,75;clineral-psoriasis-scalp-mask-dead-sea-minerals.jpg
Маска для волос от псориаза с минералами Мертвого Моря;Уход за волосами;Обычные шампуни, даже профессиональные, не могут оказать соответствующий уход коже головы с проблемой псориаза.<br>Маска оказывает очищающее и увлажняющее действие, убирая раздражение, вызванное псориазными пятнами. <br><br>Содержит минералы Мертвого Моря, известное своим лечебным действием.<br><br>200 мл <br><br>(артикул 16027);no;instock;16027;1751,75;clineral-psoriasis-scalp-mask-dead-sea-minerals.jpg
Маска для поврежденых окрашенных волос с маслом Аргана, маслом ши, Dead Sea Cosmetics;Сыворотки и маски;Восстанавливает поврежденные окрашиванием волосы. Входящие в состав маски масла подпитывают корни волос и делают волосы блестящими, устраняют сухость, хрупкость и секущиеся кончики.;no;instock;16258;1231,75;mask-damaged-colored-hair-argan-oil-shea-butter-dead-sea-cosmetics.jpg
Маска для поврежденых окрашенных волос с маслом Аргана, маслом ши, Dead Sea Cosmetics;Уход за волосами;Восстанавливает поврежденные окрашиванием волосы. Входящие в состав маски масла подпитывают корни волос и делают волосы блестящими, устраняют сухость, хрупкость и секущиеся кончики.;no;instock;16258;1231,75;mask-damaged-colored-hair-argan-oil-shea-butter-dead-sea-cosmetics.jpg
Маска-пилинг с минералами Мертвого Моря и абрикосовыми микро-гранулами;Лечебная косметика;Пилинг-маска  - очищает   and отшелушивает, оживляя и  and омолаживая кожу практически мгновенно. 100 мл;no;instock;13179;1751,75;dead-sea-mineral-peeling-mask-apricot-micro-grains.jpg
Маска-пилинг с минералами Мертвого Моря и абрикосовыми микро-гранулами;Сыворотки и маски;Пилинг-маска  - очищает   and отшелушивает, оживляя и  and омолаживая кожу практически мгновенно. 100 мл;no;instock;13179;1751,75;dead-sea-mineral-peeling-mask-apricot-micro-grains.jpg
Масло Аргана из Марокко - уход за волосами (Argan Life Moroccan Argan Oil for Hair Treatment );Уход за волосами;Это марокканское масло считается лучшим для ухода за поврежденными и сечеными волосами.<br><br>Состав масла определяет его свойства:<br>- во-первых, это вещества - антиоксиданты - они восстанавливают волосы,  которые повреждены внешней средой, термообработкой или неправильной стрижкой.<br><br>-во-вторых, это фитонутриенты - питательные вещества, применимые для всех типов волос.;no;instock;15723;3766,75;argan-life-moroccan-argan-oil-hair-treatment.jpg
Минеральные крема для рук и ногтей, Dead Sea;Крема;Крема для любого типа кожи. Защищают, питают и укрепляют ногти. Три разных растительных экстракта и три аромата;no;instock;16111;646,75;hands-and-nail-cream-dead-sea-minerals.jpg
Минеральные крема для рук и ногтей, Dead Sea;Лечебная косметика;Крема для любого типа кожи. Защищают, питают и укрепляют ногти. Три разных растительных экстракта и три аромата;no;instock;16111;646,75;hands-and-nail-cream-dead-sea-minerals.jpg
Мультивитаминный крем для лица с минералам Мертвого Моря SPF-20;Лечебная косметика;Крем содержит минеральные вещества Мертвого Моря и растительные экстракты, так же содержит солнцезащитные фильтры, защищающие кожу от УФ повреждения. Подходит для нормальной и комбинированной кожи;no;instock;14920;1751,75;dead-sea-mineral-multi-vitamin-face-cream-spf-20.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 100 мл;Крема;Витамины А и Е обогатили этот крем для рук на основе минералов Мертвого моря, который не только увлажняет кожу, но и делает ногти сильными.<br>100 ml tube.<br>(артикул 13207);no;instock;13207;646,75;multi-vitamin-hand-nail-cream-dead-sea-minerals.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 100 мл;Лечебная косметика;Витамины А и Е обогатили этот крем для рук на основе минералов Мертвого моря, который не только увлажняет кожу, но и делает ногти сильными.<br>100 ml tube.<br>(артикул 13207);no;instock;13207;646,75;multi-vitamin-hand-nail-cream-dead-sea-minerals.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 180 мл;Крема;Этот крем на основе минералов Мертвого Моря увлажняет кожу рук и укрепляет ногти. Он обогащен витаминами А и Е и другими увлажняющими ингридиентами.<br>Тюбик 180 мл.<br>(артикул 14941);no;instock;14941;942,5;hand-nail-multi-vitamin-cream-dead-sea-minerals-180ml.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 180 мл;Лечебная косметика;Этот крем на основе минералов Мертвого Моря увлажняет кожу рук и укрепляет ногти. Он обогащен витаминами А и Е и другими увлажняющими ингридиентами.<br>Тюбик 180 мл.<br>(артикул 14941);no;instock;14941;942,5;hand-nail-multi-vitamin-cream-dead-sea-minerals-180ml.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 250 мл;Крема;Увлажняйте ваши руки и укрепляйте ваши ногти с этим кремом на основе минералов Мертвого Моря. Он обогащен витаминами А и Е и другими увлажняющими ингридиентами.<br>Тюбик 250 мл.<br>(артикул 14942);no;instock;14942;1007,5;multi-vitamin-cream-hands-nails-dead-sea-minerals-250ml.jpg
Мультивитаминный крем для рук и ногтей с минералами Мертвого моря - 250 мл;Лечебная косметика;Увлажняйте ваши руки и укрепляйте ваши ногти с этим кремом на основе минералов Мертвого Моря. Он обогащен витаминами А и Е и другими увлажняющими ингридиентами.<br>Тюбик 250 мл.<br>(артикул 14942);no;instock;14942;1007,5;multi-vitamin-cream-hands-nails-dead-sea-minerals-250ml.jpg
Мультивитаминный минеральный крем для рук Dead Sea с аргановым мавслом;Крема;Кожа рук испытывает постоянное разрушающее воздействие, контактируя с водой и моющими средствами  Этот крем содержит питательное Аргановое масло, минералы Мертвого Моря и другие восстанавливающие компоненты. 180ml  ;no;instock;17393;776,75;multi-vitamin-dead-sea-minerals-hand-cream-argan-oil_0.jpg
Мультивитаминный минеральный крем для рук Dead Sea с аргановым мавслом;Лечебная косметика;Кожа рук испытывает постоянное разрушающее воздействие, контактируя с водой и моющими средствами  Этот крем содержит питательное Аргановое масло, минералы Мертвого Моря и другие восстанавливающие компоненты. 180ml  ;no;instock;17393;776,75;multi-vitamin-dead-sea-minerals-hand-cream-argan-oil_0.jpg
Мыло 26 минералов, Dead Seа;Лечебная косметика;Ароматическое мыло , содержащее 26 минералов Мертвого Моря и исключительно растительные компоненты.<br><br>Глубокое интенсивное очищение кожи. <br><br>Содержит глицерин,оливковое масло, Алоэ Вера и другие растительные экстракты. <br><br>Большое количество минеральных соей поддерживает увлажненность кожи и стимулирует регенерацию.<br><br>Нанести на влажное тело, оставить на 2 минуты и затем смыть<br><br>125 г<br><br>(артикул 16018);no;instock;16018;776,75;26-minerals-dead-sea-soap.jpg
Мыло с Авокадо, Алоэ Вера и Минералами;Лечебная косметика;Мыло с Алоэ Вера, Авокадо, маслом чайного дерева  и витаминами.<br>Растительные компоненты оказывают увлажняющий, питательный и регенерирующий эффект.<br>Минералы мертвого Моря балансируют pH кожи и предотвращаю и убирают воспалительные процессы<br><br>125 г<br>(артикул 17391);no;instock;17391;1621,75;avocado-and-aloe-vera-natural-soap-dead-sea-minerals.jpg
Мыло с минеральной грязью,  Dead Sea;Лечебная косметика;Классическое мыло с грязью Мертвого Моря - отлично глубоко очищает кожу, противовоспалительный эффект и стимуляция регенерации клеток.<br><br>Можно использовать как маску - нанести на лицо и оставить на 10-15 минут.<br>Подходит для всех типов кожи. Очень рекомендуется подросткам при наличии угревой сыпи<br>125 г <br>(артикул 13180);no;instock;13180;776,75;mineral-mud-dead-sea-soap.jpg
Мыло с Облепихой и минералами, Dead Sea ;Лечебная косметика;Масло Облепихи - широко известный компонент в средствах для увлажнения.<br><br>Масло облепихи и Минералы Мертвого Моря замечательно увлажняют кожу, мыло подходит для использования и для кожи лица, и для тела. <br><br>Дополнительно в мыле содержится масло Алоэ Вера, масло Чайного дерева, витамины A, C, E, and K, омега 3 и 6 жирные кислоты.<br><br>Отлично очищает поры кожи, регенерирует клетки. <br><br>Использование: нанести на влажную кожу и подержать на лице в течение 1 минуты. Смыть теплой водой<br><br>125 г<br><br>(артикул 13165);no;instock;13165;776,75;obliphica-and-minerals-dead-sea-soap.jpg
Набор из трех кремов для рук, Dead Sea Cosmetics;Крема;Dead Sea Cosmetics, Грязи и минералы Мертвого Моря увлажняют, питают и смягчают кожу рук. (100 ml);no;instock;7616;4091,75;natural-sea-beauty-set-3-protective-hand-cream.jpg
Набор из трех кремов для рук, Dead Sea Cosmetics;Наборы;Dead Sea Cosmetics, Грязи и минералы Мертвого Моря увлажняют, питают и смягчают кожу рук. (100 ml);no;instock;7616;4091,75;natural-sea-beauty-set-3-protective-hand-cream.jpg
Несмываемый интенсивный крем для рук из грязей Мертвого моря Dermud от АГАВА ;Крема;Dermud - интенсивный крем для рук для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;no;instock;15211;1036,75;ahava-leave-deadsea-mud-dermud-intensive-hand-cream.jpg
Обезжиренный крем для лица с алоэ вера и минералами Мертвого моря крем;Лечебная косметика;Это увлажняющее средство на основе Алоэ Вера и других растительных экстрактов, предназначен для смягчения и защиты жирной кожи. Он не оставляет жирный блеск и отлично подходит в качестве базы под макияж. Для комбинированной и жирной кожи. 50 мл;no;instock;14919;1751,75;oil-free-aloe-vera-and-dead-sea-minerals-face-cream_0.jpg
Осветляющее мыло для лица, Dead Sea ;Лечебная косметика;Пятна на коже могут появляться как результат слишком длительного пребывания на солнце, но так же и в результате гормональных изменений. <br><br>Осветляющее мыло, основанное на натуральных растительных экстрактах и энзимах, эффективно воздействует на такие проявления на коже. <br><br>Так же содержит витамин  Е и  компоненты, имеющие антивозрастное действие. <br><br>Воздействует на все типы пигментных пятен. Наносить нужно совсем небольшое количество, втирая массажными движениями, оставить на 2-5 минут и затем смыть.<br>Затем нанести крем для вашего типа кожи<br><br>250 мл<br><br>(артикул 16002);no;instock;16002;1101,75;lightening-facial-dead-sea-soap.gif
Очищающая маска из грязей Мертвого моря с добавлением алоэ вера, 100 мл;Лечебная косметика;Минеральная грязь Мертвого моря, обогащенная Алоэ Вера и натуральные растительные экстракты, для нанесения маски, чтобы очистить и очистить кожу, не высушивая ее. Для всех типов кожи.100 мл тюбик.;no;instock;13172;1751,75;purifying-dead-sea-mud-mask-aloe-vera-100-ml.jpg
Очищающая маска из грязей Мертвого моря с добавлением алоэ вера, 100 мл;Сыворотки и маски;Минеральная грязь Мертвого моря, обогащенная Алоэ Вера и натуральные растительные экстракты, для нанесения маски, чтобы очистить и очистить кожу, не высушивая ее. Для всех типов кожи.100 мл тюбик.;no;instock;13172;1751,75;purifying-dead-sea-mud-mask-aloe-vera-100-ml.jpg
Очищающая маска с минералами Мертвого Моря и Алоэ Вера, 150 мл;Лечебная косметика;Грязевая маска с минералами Мертвого Моря, обогащена растительными экстрактами и масло Алоэ Вера. Очищает кожу, но при этом не сушит. Подходит для всех типов кожи.;no;instock;13175;1751,75;purifying-dead-sea-mud-mask-aloe-vera-150-ml.jpg
Очищающая маска с минералами Мертвого Моря и Алоэ Вера, 150 мл;Сыворотки и маски;Грязевая маска с минералами Мертвого Моря, обогащена растительными экстрактами и масло Алоэ Вера. Очищает кожу, но при этом не сушит. Подходит для всех типов кожи.;no;instock;13175;1751,75;purifying-dead-sea-mud-mask-aloe-vera-150-ml.jpg
Питательная маска для волос с оливковым маслом, медом и минералами Мертвого Моря;Лечебная косметика;Богатая минералами антиоксидантная маска для волос с оливковым маслом и медом восстанавливает и улучшает волосы, защищая их от природного урона жары, холода, а также урона от стайлинга.<br>Для всех типов волос. <br>250 мл. <br>(артикул 14898);no;instock;14898;1296,75;olive-oil-honey-nourishing-hair-mask-dead-sea-minerals.jpg
Питательная маска для волос с оливковым маслом, медом и минералами Мертвого Моря;Сыворотки и маски;Богатая минералами антиоксидантная маска для волос с оливковым маслом и медом восстанавливает и улучшает волосы, защищая их от природного урона жары, холода, а также урона от стайлинга.<br>Для всех типов волос. <br>250 мл. <br>(артикул 14898);no;instock;14898;1296,75;olive-oil-honey-nourishing-hair-mask-dead-sea-minerals.jpg
Питательная Маска Для Лица Canaan, Косметика Мертвого Моря;Сыворотки и маски;Питательная маска для лица высшего качества с потрясающей текстурой и множеством дополнительных питательных свойств, благодаря минералам Мертвого моря и дополнительным ингредиентам, которые были подобраны фирмой Canaan, чтобы улучшить ваши ощущения и раскрыть полный потенциал Вашей кожи.;no;instock;16408;1556,75;canaan-nourishing-facial-mask-dead-sea-cosmetics.gif
Питательная маска для нормальных волос , Dead Sea Cosmetics;Сыворотки и маски;Маска для нормальных и сухих волос с Оливковым маслом, маслом Жожоба и медом<br><br>Питает, увлажняет, смягчает волосы, делает укладку более легкой.<br><br>Нанесение: втереть массажными движениями в кожу головы и оставить на 2-5 минут. Смыть теплой водой.<br><br>500 мл<br><br>(артикул 16259);no;instock;16259;1231,75;nourishing-mask-normal-hair-jojoba-olive-oil-dead-sea-cosmetics.jpg
Питательная маска для нормальных волос , Dead Sea Cosmetics;Уход за волосами;Маска для нормальных и сухих волос с Оливковым маслом, маслом Жожоба и медом<br><br>Питает, увлажняет, смягчает волосы, делает укладку более легкой.<br><br>Нанесение: втереть массажными движениями в кожу головы и оставить на 2-5 минут. Смыть теплой водой.<br><br>500 мл<br><br>(артикул 16259);no;instock;16259;1231,75;nourishing-mask-normal-hair-jojoba-olive-oil-dead-sea-cosmetics.jpg
Питательный Кондиционер для волос с Облепихой, маслом Алоэ Вера и минералами Мертвого Моря;Лечебная косметика;Здоровье волос определяется не только состоянием самих волос, но и кожи головы.Питательный кондиционер для волос ухаживает и за волосами, и за кожей. <br><br>Помимо этого, он оказывает антистатический эффект - волосы не электролизуются, остаются гладкими и ухоженными все время после применения. <br><br>Подходит для всех типов волос, в том числе и для детей.<br><br>Состав: облепиховое масло, масло Алоэ Вера, масло жожоба, провитамин B5, витамин Е и минералы Мертвого Моря.<br><br>Использование:<br>После мытья головы нанести на влажные волосы, втереть массажными движениями в кожу головы, подержать пару минут и смыть теплой водой .<br><br>(артикул 14903);no;instock;14903;1491,75;sea-buckthorn-obliphica-aloe-vera-nourishing-conditioner-dead-sea-minerals.jpg
Питательный Кондиционер для волос с Облепихой, маслом Алоэ Вера и минералами Мертвого Моря;Уход за волосами;Здоровье волос определяется не только состоянием самих волос, но и кожи головы.Питательный кондиционер для волос ухаживает и за волосами, и за кожей. <br><br>Помимо этого, он оказывает антистатический эффект - волосы не электролизуются, остаются гладкими и ухоженными все время после применения. <br><br>Подходит для всех типов волос, в том числе и для детей.<br><br>Состав: облепиховое масло, масло Алоэ Вера, масло жожоба, провитамин B5, витамин Е и минералы Мертвого Моря.<br><br>Использование:<br>После мытья головы нанести на влажные волосы, втереть массажными движениями в кожу головы, подержать пару минут и смыть теплой водой .<br><br>(артикул 14903);no;instock;14903;1491,75;sea-buckthorn-obliphica-aloe-vera-nourishing-conditioner-dead-sea-minerals.jpg
Питательный шампунь с Оливковым Маслом, медом и Минералами Мертвого Моря;Лечебная косметика;Подходит для всех типов волос.<br>В шампуне содержится большое количество ароматических масел, витамина Е, , про-витамина В5, солнцезащитные фильтры и комплекс минералов Мертвого Моря.<br><br>Помимо основных компонентов, добавлено масло Жожоба, масло семян моркови, масло виноградных косточек, и пальмовое масло - все эти компоненты восстанавливают кожу головы, подпитывая волосяные луковицы<br>.<br>Использование: Нанести массажными движениями на кожу головы и оставить на 2 минуты, смыть теплой водой.<br><br>750 мл<br><br>(артикул 14902);no;instock;14902;1621,75;olive-oil-honey-nourishing-shampoo-dead-sea-minerals.jpg
Питательный шампунь с Оливковым Маслом, медом и Минералами Мертвого Моря;Уход за волосами;Подходит для всех типов волос.<br>В шампуне содержится большое количество ароматических масел, витамина Е, , про-витамина В5, солнцезащитные фильтры и комплекс минералов Мертвого Моря.<br><br>Помимо основных компонентов, добавлено масло Жожоба, масло семян моркови, масло виноградных косточек, и пальмовое масло - все эти компоненты восстанавливают кожу головы, подпитывая волосяные луковицы<br>.<br>Использование: Нанести массажными движениями на кожу головы и оставить на 2 минуты, смыть теплой водой.<br><br>750 мл<br><br>(артикул 14902);no;instock;14902;1621,75;olive-oil-honey-nourishing-shampoo-dead-sea-minerals.jpg
Подарочный набор Мертвого Моря - Оливковое масло и мед;Лечебная косметика;"Порадуйте себя или близкого человека этим чудесным подарочный набором ""Оливковое масло и мед"", в который входят самые лучшие продукты для питания тела и волос, дающие им ощущение гладкости, свежести и жизненной силы.<br>Продукты упакованы для вручения в подарок. Приложена подарочная коробка для упаковки покупателем.<br>(артикул 15820)";no;instock;15820;5196,75;dead-sea-cosmetics-gift-set-olive-oil-honey_0.gif
