ID;post_author;post_date;post_date_gmt;post_content;post_title;post_excerpt;post_status;comment_status;ping_status;post_password;post_name;to_ping;pinged;post_modified;post_modified_gmt;post_content_filtered;post_parent;guid;menu_order;post_type;post_mime_type;comment_count;product_type;backorders;featured;length;manage_stock;price;product_url;purchase_note;regular_price;sale_price;shipping_class;sku;sold_individually;stock;stock_status;tax_class;tax_status;total_sales;virtual;visibility;weight;height;width;default_attributes;variation_description;button_text;crosssell_ids;downloadable;download_expiry;download_limit;edit_last;edit_lock;file_path;jetpack_dont_email_post_to_subs;jetpack_related_posts_cache;max_variation_price;max_variation_regular_price;max_variation_sale_price;min_variation_price;min_variation_regular_price;min_variation_sale_price;product_attributes;product_image_gallery;product_version;sale_price_dates_from;sale_price_dates_to;thumbnail_id;upsell_ids;wc_average_rating;wc_rating_count;wc_review_count;wpas_done_all;wp_old_slug;wp_page_template;attributes;variations;categories;tags;product_gallery;product_gallery_name;featured_image;featured_image_name
2157;3;2017-03-18 16:48:25;2017-03-18 13:48:25;This Gift Set includes products enriched with Obliphicha, designed to rejuvinate and revitilize your body and hair.;Dead Sea Cosmetics Gift Set - Obliphicha;;publish;closed;open;;dead-sea-cosmetics-gift-set-obliphicha;;;2017-03-18 21:55:41;2017-03-18 18:55:41;;0;;0;product;;0;simple;no;no;;no;2250;;;2250;;;15827;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1482049925;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2152;}i:1;a:1:{s:2:""id"";i:2212;}i:2;a:1:{s:2:""id"";i:2211;}}}}";;;;;;;a:0:{};1420;2.6.4;;;1420;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Косметические наборы Dead Sea|Лечебная косметика|Расширенный список|Уход за волосами|Расширенный список->Уход за волосами;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-cosmetics-gift-set-obliphicha.gif;dead-sea-cosmetics-gift-set-obliphicha.gif;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-cosmetics-gift-set-obliphicha.gif;dead-sea-cosmetics-gift-set-obliphicha.gif
2158;3;2017-03-18 16:48:25;2017-03-18 13:48:25;Natural Sea Beauty’s Minerial Repair Cream for cracked & rough skin is another excellent example of their wonderful quality Dead Sea Mineral based cosmetic products, using the rich minerals of the Dead sea to help rejuvenate and refresh your skin to a healthy, moisturised state.;Dead Sea Cream for Cracked Rough Skin by Natural Sea Beauty;;publish;closed;open;;dead-sea-cream-for-cracked-rough-skin-by-natural-sea-beauty;;;2017-03-18 21:55:42;2017-03-18 18:55:42;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-cream-for-cracked-rough-skin-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;690;;;690;;;16991;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1485386078;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2177;}i:1;a:1:{s:2:""id"";i:2144;}i:2;a:1:{s:2:""id"";i:2147;}}}}";;;;;;;a:0:{};1422;2.6.4;;;1422;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Спа и уход за телом|Расширенный список->Уход за кожей ног|Уход за телом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-cream-cracked-rough-skin-natural-sea-beauty.jpg;dead-sea-cream-cracked-rough-skin-natural-sea-beauty.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-cream-cracked-rough-skin-natural-sea-beauty.jpg;dead-sea-cream-cracked-rough-skin-natural-sea-beauty.jpg
2159;0;2016-11-10 22:56:02;2016-11-10 19:56:02;Bio Spa delicate peeling mask will cleanse your skin and promote cell renewal. ;Dead Sea Delicate Peeling Mask;;publish;open;open;;dead-sea-delicate-peeling-mask;;;2017-02-26 22:44:17;2017-02-26 19:44:17;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-delicate-peeling-mask;0;product;;0;simple;no;no;;no;1100;;;1100;;;15919;;;instock;;taxable;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1486770473;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2093;}i:1;a:1:{s:2:""id"";i:2161;}i:2;a:1:{s:2:""id"";i:2202;}}}}";;;;;;;;;;;;1424;a:0:{};0;a:0:{};0;1;;;;;Расширенный список->Маски Dead Sea|Расширенный список|Расширенный список->Солевые скрабы Dead Sea|Расширенный список->Спа - серия Sea of SPA|Сыворотки и маски|Расширенный список->Уход за лицом;;;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-delicate-peeling-mask.jpg;dead-sea-delicate-peeling-mask.jpg
2160;3;2017-03-18 16:48:34;2017-03-18 13:48:34;Smooth those wrinkles and nourish your skin with Sea of Spa's face and eye gel serum enriched with Dead Sea minerals and other unique ingredients.;Dead Sea Face and Eye Gel Serum for Men;;publish;closed;open;;dead-sea-face-and-eye-gel-serum-for-men;;;2017-03-18 21:55:58;2017-03-18 18:55:58;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-face-eye-gel-serum-for-men;0;product;;0;simple;no;no;;no;780;;;780;;;15910;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1480332081;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2106;}i:1;a:1:{s:2:""id"";i:2084;}i:2;a:1:{s:2:""id"";i:2107;}}}}";;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Крема|Расширенный список->Мужская косметическая линия Dead Sea|Наборы|Расширенный список|Расширенный список->Скидочные наборы|Расширенный список->Спа - серия Sea of SPA|Расширенный список->Уход за кожей вокруг глаз|Расширенный список->Уход за кожей ног|Расширенный список->Уход за кожей рук и ног|Расширенный список->Уход за лицом;;;;;
2161;3;2017-03-18 16:48:38;2017-03-18 13:48:38;Dead Sea Peeling Facial Mask by Sea of Spa uses their special blend of Dead Sea minerals and salts found in the Dead Sea black mud to deep clean and repair your facial skin. Professional spa quality treatment that you can enjoy in the privacy of your own home! (артикул 15338);Dead Sea Facial  Peeling Mask by Sea of Spa;;publish;closed;open;;dead-sea-facial-peeling-mask-by-sea-of-spa;;;2017-03-18 21:56:04;2017-03-18 18:56:04;;0;;0;product;;0;simple;no;no;;no;500;;;500;;;15338;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1485560616;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2259;}i:1;a:1:{s:2:""id"";i:2162;}i:2;a:1:{s:2:""id"";i:2159;}}}}";;;;;;;a:0:{};1429;2.6.4;;;1429;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список->Маски Dead Sea|Расширенный список|Расширенный список->Солевые скрабы Dead Sea|Расширенный список->Соли Dead Sea|Расширенный список->Спа - серия Sea of SPA|Сыворотки и маски|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-facial-peeling-mask-sea-spa.gif;dead-sea-facial-peeling-mask-sea-spa.gif;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-facial-peeling-mask-sea-spa.gif;dead-sea-facial-peeling-mask-sea-spa.gif
2162;3;2017-03-18 16:48:38;2017-03-18 13:48:38;Enriched with Dead Sea minerals and other unique ingredients, this is the perfect product to nourish and cleanse your skin.;Dead Sea Facial Peeling Gel for Men by Sea of spa;;publish;closed;open;;dead-sea-facial-peeling-gel-for-men-by-sea-of-spa;;;2017-03-18 21:56:07;2017-03-18 18:56:07;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-facial-peeling-gel-for-men-by-sea-of-spa;0;product;;0;simple;no;no;;no;660;;;660;;;15909;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1480248685;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2243;}i:1;a:1:{s:2:""id"";i:2267;}i:2;a:1:{s:2:""id"";i:2264;}}}}";;;;;;;a:0:{};1428;2.6.4;;;1428;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Брэнд Dead Sea|Расширенный список|Расширенный список->Солевые скрабы Dead Sea|Расширенный список->Спа - серия Sea of SPA|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-facial-peeling-gel-men-sea-spa.gif;dead-sea-facial-peeling-gel-men-sea-spa.gif;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-facial-peeling-gel-men-sea-spa.gif;dead-sea-facial-peeling-gel-men-sea-spa.gif
2163;3;2017-03-18 16:48:38;2017-03-18 13:48:38;Keep your feet soft and relaxed with this nourishing foot repair cream that is quickly absorbed into the skin and will soften the cracked skin of your feet.;Dead Sea Foot Repair Cream by Natural Sea Beauty;;publish;closed;open;;dead-sea-foot-repair-cream-by-natural-sea-beauty;;;2017-03-18 21:56:08;2017-03-18 18:56:08;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-foot-repair-cream-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;660;;;660;;;7331;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1481683905;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2177;}i:1;a:1:{s:2:""id"";i:2144;}i:2;a:1:{s:2:""id"";i:2123;}}}}";;;;;;;a:0:{};1431;2.6.4;;;1431;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Косметические наборы Dead Sea|Расширенный список|Расширенный список->Уход за кожей ног;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-foot-repair-cream-natural-sea-beauty.jpg;dead-sea-foot-repair-cream-natural-sea-beauty.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-foot-repair-cream-natural-sea-beauty.jpg;dead-sea-foot-repair-cream-natural-sea-beauty.jpg
2164;3;2017-03-18 16:48:38;2017-03-18 13:48:38;Health and Beauty Dead Sea Whitening Cream SPF-20 is a special, Therapeutic product that is certainly based on Vitamins, natural ingredients, and Healthy Dead Sea minerals. ;Dead Sea Lightening Cream SPF-20;;publish;closed;open;;dead-sea-lightening-cream-spf-20;;;2017-03-18 21:56:13;2017-03-18 18:56:13;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-lightening-cream-spf-20;0;product;;0;simple;no;no;;no;660;;;660;;;16006;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1489250053;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2086;}i:1;a:1:{s:2:""id"";i:2168;}i:2;a:1:{s:2:""id"";i:2206;}}}}";;;;;;;a:0:{};1435;2.6.4;;;1435;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-lightening-cream-spf-20.jpg;dead-sea-lightening-cream-spf-20.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-lightening-cream-spf-20.jpg;dead-sea-lightening-cream-spf-20.jpg
2165;3;2017-03-18 16:48:43;2017-03-18 13:48:43;A unique serum that helps to treats signs of aging and skin rejuvenation. The serum contains nourishing extracts and Dead Sea minerals which help to improve skin texture. It is Paraben Free.;Dead Sea Minerail Lift Anti-Age Serum by Natural Sea Beauty;;publish;closed;open;;dead-sea-minerail-lift-anti-age-serum-by-natural-sea-beauty;;;2017-03-18 21:56:15;2017-03-18 18:56:15;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerail-lift-anti-age-serum-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;2250;;;2250;;;15801;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1489590298;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2356;}i:1;a:1:{s:2:""id"";i:2106;}i:2;a:1:{s:2:""id"";i:2353;}}}}";;;;;;;a:0:{};1437;2.6.4;;;1437;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerail-lift-anti-age-serum-natural-sea-beauty.jpg;dead-sea-minerail-lift-anti-age-serum-natural-sea-beauty.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerail-lift-anti-age-serum-natural-sea-beauty.jpg;dead-sea-minerail-lift-anti-age-serum-natural-sea-beauty.jpg
2166;3;2017-03-18 16:48:43;2017-03-18 13:48:43;Developed using innovative technology, this rejuvenating cream is perfect for your morning skincare routine. It contains Dead Sea minerals,Alpha Hydroxides and natural extracts.;Dead Sea Minerail Lift Day Cream by Natural Sea Beauty;;publish;closed;open;;dead-sea-minerail-lift-day-cream-by-natural-sea-beauty;;;2017-03-18 21:56:18;2017-03-18 18:56:18;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerail-lift-day-cream-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;2250;;;2250;;;15799;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1487792691;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2194;}i:1;a:1:{s:2:""id"";i:2140;}i:2;a:1:{s:2:""id"";i:2148;}}}}";;;;;;;a:0:{};1438;2.6.4;;;1438;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerail-lift-day-cream-natural-sea-beauty.jpg;dead-sea-minerail-lift-day-cream-natural-sea-beauty.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerail-lift-day-cream-natural-sea-beauty.jpg;dead-sea-minerail-lift-day-cream-natural-sea-beauty.jpg
2167;3;2017-03-18 16:48:43;2017-03-18 13:48:43;Dry up acne or the occasional spot with this natural concentrate made from Dead Sea minerals that won't damage the skin or leave marks. 30 ml;Dead Sea Mineral Blemish Treatment;;publish;closed;open;;dead-sea-mineral-blemish-treatment;;;2017-03-18 21:56:19;2017-03-18 18:56:19;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-mineral-blemish-treatment;0;product;;0;simple;no;no;;no;1820;;;1820;;;14921;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1481306838;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2143;}i:1;a:1:{s:2:""id"";i:2243;}i:2;a:1:{s:2:""id"";i:2226;}}}}";;;;;;;a:0:{};1439;2.6.4;;;1439;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-mineral-blemish-treatment.jpg;dead-sea-mineral-blemish-treatment.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-mineral-blemish-treatment.jpg;dead-sea-mineral-blemish-treatment.jpg
2168;3;2017-03-18 16:48:47;2017-03-18 13:48:47;Facial moisturizer for daily use firms and rejuvenates skin damaged by sun exposure and aging. Contains vitamins, plant extracts, and Dead Sea minerals 50 ml jar;Dead Sea Mineral Collagen Firming Face Cream SPF 20;;publish;closed;open;;dead-sea-mineral-collagen-firming-face-cream-spf-20;;;2017-03-18 21:56:25;2017-03-18 18:56:25;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-mineral-collagen-firming-face-cream-spf-20;0;product;;0;simple;no;no;;no;630;;;630;;;14923;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1484847521;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2143;}i:1;a:1:{s:2:""id"";i:2243;}i:2;a:1:{s:2:""id"";i:2226;}}}}";;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Грязи Dead Sea|Расширенный список->Для душа|Лечебная косметика|Расширенный список->Маски Dead Sea|Расширенный список->Противовозрастная косметика Dead Sea|Расширенный список|Сыворотки и маски|Расширенный список->Уход за лицом;;;;;
2169;3;2017-03-18 16:48:47;2017-03-18 13:48:47;Mineral Shower Gel gently deep-cleans your skin. Enriched with natural Dead Sea Minerals. This unique gel is perfumed with energizing essential oils.10.5 FL.OZ. (220 ml);Dead Sea Mineral Shower Gel by Natural Sea Beauty;;publish;closed;open;;dead-sea-mineral-shower-gel-by-natural-sea-beauty;;;2017-03-18 21:56:26;2017-03-18 18:56:26;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-mineral-shower-gel-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;660;;;660;;;7340;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1486770810;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2203;}i:1;a:1:{s:2:""id"";i:2235;}i:2;a:1:{s:2:""id"";i:2234;}}}}";;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Для душа|Расширенный список->Мыла Dead Sea|Расширенный список;;;;;
2170;3;2017-03-18 16:48:47;2017-03-18 13:48:47;Dead Sea minerals multi-vitamin enriched foot treatment cream that not only moisturizes but also heals cracked skin.250 ml tube (артикул 14945);Dead Sea Minerals Anti-Crack Multi-Vitamin Foot Treatment, 250 ml;;publish;closed;open;;dead-sea-minerals-anti-crack-multi-vitamin-foot-treatment-250-ml;;;2017-03-18 21:56:30;2017-03-18 18:56:30;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerals-anti-crack-multi-vitamin-foot-treatment-250-ml;0;product;;0;simple;no;no;;no;280;;;280;;;14945;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1484885484;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2241;}i:1;a:1:{s:2:""id"";i:1964;}i:2;a:1:{s:2:""id"";i:1914;}}}}";;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Косметические наборы Dead Sea|Лечебная косметика|Расширенный список|Расширенный список->Уход за кожей ног;;;;;
2171;3;2017-03-18 16:48:47;2017-03-18 13:48:47;Omega 3 & 6 along with Shea butter and aromatic herbs and oils form this soothing moisterizing body butter. Recommended for use before and after childbirth or when dieting. For dry skin360 ml;Dead Sea Minerals Aromatic Moisturizing Body Butter 360 ml;;publish;closed;open;;dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml;;;2017-03-18 21:56:31;2017-03-18 18:56:31;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml;0;product;;0;simple;no;no;;no;630;;;630;;;15014;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1481990562;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2244;}i:1;a:1:{s:2:""id"";i:2088;}i:2;a:1:{s:2:""id"";i:2087;}}}}";;;;;;;a:0:{};1445;2.6.4;;;1445;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список->Спа и уход за телом|Уход за телом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg;dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg;dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg
2172;3;2017-03-18 16:48:52;2017-03-18 13:48:52;Silky feeling cream, based on an innovative technology, that provides optimum nourishment for tired looking skin. Let it rejuvinate your skin while you sleep!50 ml;Dead Sea Minerals Nourishing and Firming Night Cream;;publish;closed;open;;dead-sea-minerals-nourishing-and-firming-night-cream;;;2017-03-18 21:56:37;2017-03-18 18:56:37;;0;;0;product;;0;simple;no;no;;no;470;;;470;;;14946;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1487496695;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2085;}i:1;a:1:{s:2:""id"";i:2230;}i:2;a:1:{s:2:""id"";i:2119;}}}}";;;;;;;a:0:{};1449;2.6.4;;;1449;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Health and Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Лечебная косметика|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-nourishing-and-firming-night-cream.jpg;dead-sea-minerals-nourishing-and-firming-night-cream.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerals-nourishing-and-firming-night-cream.jpg;dead-sea-minerals-nourishing-and-firming-night-cream.jpg
2173;3;2017-03-18 16:48:56;2017-03-18 13:48:56;Nourish your skin with this refreshing and unique Minerial Lift Eye Cream designed with innovative technology and enriched with Dead Sea minerals and essential extracts to hydrate and nourish the skin around the eye.;Dead Sea Minerial Lift Eye Cream by Natural Sea Beauty;;publish;closed;open;;dead-sea-minerial-lift-eye-cream-by-natural-sea-beauty;;;2017-03-18 21:56:45;2017-03-18 18:56:45;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerial-lift-eye-cream-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;2250;;;2250;;;15800;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;1485978482:3;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1485384964;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2174;}i:1;a:1:{s:2:""id"";i:2103;}i:2;a:1:{s:2:""id"";i:2140;}}}}";;;;;;;a:0:{};;2.6.4;;;;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список->Уход за кожей вокруг глаз;;;;;
2174;3;2017-03-18 16:48:56;2017-03-18 13:48:56;Smooth and rejuvenate your skin with this innovational night lift cream from Natural Sea Beauty. The cream contains essentials oils, innovative formulas and extracts that together moisturize and reduce wrinkles.;Dead Sea Minerial Lift Night Cream by Natural Sea Beauty;;publish;closed;open;;dead-sea-minerial-lift-night-cream-by-natural-sea-beauty;;;2017-03-18 21:56:46;2017-03-18 18:56:46;;0;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/?product=dead-sea-minerial-lift-night-cream-by-natural-sea-beauty;0;product;;0;simple;no;no;;no;1630;;;1630;;;15802;;;instock;;none;0;no;visible;;;;;;;a:0:{};no;;;;;;1;"a:1:{s:32:""32b0bf150bb6bd30c74ed5fafdacd61f"";a:2:{s:7:""expires"";i:1486575049;s:7:""payload"";a:3:{i:0;a:1:{s:2:""id"";i:2166;}i:1;a:1:{s:2:""id"";i:2173;}i:2;a:1:{s:2:""id"";i:2140;}}}}";;;;;;;a:0:{};1453;2.6.4;;;1453;a:0:{};0;a:0:{};0;1;;default;;;Расширенный список->Natural Sea Beauty Cosmetics|Расширенный список->Брэнд Dead Sea|Расширенный список->Противовозрастная косметика Dead Sea|Расширенный список|Расширенный список->Уход за лицом;;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerial-lift-night-cream-natural-sea-beauty.jpg;dead-sea-minerial-lift-night-cream-natural-sea-beauty.jpg;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-minerial-lift-night-cream-natural-sea-beauty.jpg;dead-sea-minerial-lift-night-cream-natural-sea-beauty.jpg
