;Бланк заказа ООО ИКЦ КОНТРАКТ на 25.05.17;;;;;Сумма;4;Общий заказ;;Итого со скидкой;;;;;;;;
5675/0;;"HB226
Мыло антицеллюлитное  для массажа, 125г 
7290011843540";HB226;0,13;0;7290011843540;1;630р.;328р.;; - ;;;Гипоаллергенное мыло, применение которого дренирует кожу, ускоряет расщепление жиров, помогает бороться с целюлитом, повышает тонус и упругость кожи, очищает и омолаживает кожные покровы. Мыло содержит грейпфрутовое масло и масло пачули, дягиль, розмарин, корицу, морковное и льняное семя и минералы Мертвого моря.;Cocos nucifera oilElaeis guineensis oilAloe barbadensis extractSodium chlorideMagnesium chloridePotassuim chlorideFucus  vesiculosus extractPaullinia cupana extract,  Aesculus hippocastanum extract, Laminaria hyperborea extractMelaleuca alternifoliaOlea europaea oil;;;
5676/0;;"HB227
Мыло-пилинг  с минералами, 125г 
7290011843960";HB227;0,13;0;7290011843960;1;630р.;328р.;; - ;;;Гипоаллергенное, натуральное мыло, разработанное специально для тщательной очистки пор кожи и удаления отмерших клеток. Удаляет грязь и остатки грима, замедляет появление угрей, сужает поры, стимулирует процессы обмена, регенерации и кровообращения. Значительно улучшает внешний вид и цвет кожи. Благодаря маслу пачули, оливы и лимона не пересушивает и не стягивает кожные покровы, не повреждает верхний слой эпидермиса.;Cocos Nucifera (Coconut Oil), Elaeis Guineensis Kernel Oil (Palm Oil, sodium Palm Kernalete), Glycerin, Maris Sal (Dead Sea Minerals Salts), Alge Extract (Dried Red Seaweed Extract), Paulinia Cupana Extract (Guarana Extract), Aesculus Hippocastianum Extract (Horsechesnut Extract), Lamanaria Hyperborea Extract, Sodium Chloride, Magnesium Chloride, Potassium Chloride, Fragrance (Perfume), Olea Europeaea Oil (Olive Oil), Matricaria chamomilla flower extract (Chamomile Extract), Retynol Palmitate (Vitamin A), Tocopherol Acetate (Vitamin E), Ascorbic acid (Vitamin C), Panthenol (Vitamin B5), Aloe Barbadensis leaf Extract (Aloe Vera), E.D.T.A Ethyiene Diamine Tetraacetic Acid, Citrus Paradise (Grapefruit Oil), Cinnamon Oil, Daucus Carota Sativa oil (Carrot Seeds Oil), Citrus Limon Seed Oil (Lemon seeds Oil).;;;
5677/0;;"HB228
Мыло натуральное  с облепихой, 125г 
7290011843526";HB228;0,13;0;7290011843526;0;630р.;328р.;; - ;;;"Облепиха – это кустарник, который произрастает в России. Масло, которое добывают из его плодов, - это масло на все времена; считается, что оно обладает многочисленными лечебными свойствами. Эксклюзивное натуральное и нежное мыло для лица и тела, в основе состава которого высокий процент облепихового масла сочетается с алоэ, маслом чайного дерева, витаминами-антиоксидантами К+А+С+Е, необходимыми жирными кислотами и минералами Мертвого моря. Мыло с легкостью проникает глубоко в поры, тщательно их очищает и, благодаря этому, помогает при многих проблемах с кожей и даже предотвращает их, как например: экзема, акне, аллергия, псориаз, герпес, геморрой и фиссура, кожная астма (""атопический дерматит""), кожные грибки, мозоли, себорея и чесотка. Мыло идеально помогает при выделениях, грибковых заболеваниях, раздражениях и инфекциях в интимных местах, приносит облегчение при покраснениях на коже, после родов. Рекомендуется пользоваться этим мылом в случаях, когда на лице и на теле образуются многочисленные ранки. Помогает при сухости кожи, морщинах, осветляет пятна, а также эффективен при устранении последствий вреда, нанесенного солнечными лучами. Замечательное мыло, обладающее чудесным ароматом, подходит для всей семьи.";Elaeis Guineensis (Palm) Oil, Elaeis Guineensis (Palm) Kernel Oil, Aqua (Water), Maris Sal (Dead Sea Salt), Hippophae Phamnoides (Sea Buckhorn) Oil, Anthemis Nobilis (Chamomile) Flower Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Olea Europeaea (Olive) Fruit Oil, Sodium Chloride, Aloe Barbadensis (Aloe Vera) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Ascorbic Acid (Vitamin C), Retinyl Plamitate (Vitamin A), BHT, Tocopherol (Vitamin E), D Panthenol (Provitamin B5).;;;
5678/0;;"HB229
Мыло натуральное  с оливковым маслом и медом, 125г
7290011843557";HB229;0,13;0;7290011843557;0;630р.;328р.;; - ;;;Гипоаллергенное мыло, натуральное, эксклюзивное и приятное, разработано в соответствии с потребностями кожи и обеспечивает тщательный уход и очистку кожи. Мыло создано на основе лекарственных растений, содержит высокую концентрацию оливкового масла, медовая смесь, антиоксиданты, витамины А+С+Е+В, лавандовое масло, масло эвкалипта и чайного дерева и минералы Мертвого моря, такие как кальций, магнезий, железо, калий, серу, натрий и т. д. Мыло помогает при различных проблемах кожи, таких как прыщи, расчесы, раздражения, акнэ, псориаз, грибки, геморрой и пятна. Хорошо увлажняет кожу, натуральный анти-эйджинг для лица и тела.;Elaeis Guineensis (Palm) Oil, Elaeis Guineensis (Palm) Kernel Oil, Aqua (Water), Maris Sal (Dead Sea Salt), Anthemis Nobilis (Chamomile) Flower Extract, Prunus Amygdalus  Dulcis (Sweet Almond Oil), Olea Europeaea (Olive) Fruit Oil, Mel (Honey) Extract, Glycerin , Sodium Chloride, Aloe Barbadensis (Aloe Vera) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Ascorbic Acid (Vitamin C), Retinyl Plamitate (Vitamin A), BHT, Tocopherol (Vitamin E), D Panthenol (Provitamin B5).;;;
5683/0;;"HB234
Мыло-скраб ароматическое  с витамином Е- Мускус, 300мл
7290011843410";HB234;0,35;0;7290011843410;1;1 160р.;603р.;; - ;;;;Aqua, Sodium Lauryl Sulfate, Cocoamidopropyl Betaine, Cocamide Dea, Glycerin, Polyethylene, Propylene Glycol, Triethanolamine, Orange (Citrus Aurantium Dulcis) Flower oil, Carbomer, Dehydroacetic Acid, Maris Sal (Dead Sea Salt), CI42090 (FD&C Blue No. 1), CI14700 (FD&C Red No. 4), CI47005 (FD&C Yellow No. 10), Fragrance, Alpha-Isomethyl Ionene, Benzyl Salicylate, Geraniol, Limonene.;;;
5684/0;;"HB235
Мыло-скраб ароматическое  с витамином Е- Роза и Жасмин, 300мл
7290011843397";HB235;0,35;0;7290011843397;1;1 160р.;603р.;; - ;;;;Aqua, Sodium Lauryl Sulfate, Cocoamidopropyl Betaine, Cocamide Dea, Glycerin, Polyethylene, Propylene Glycol, Triethanolamine, Orange (Citrus Aurantium Dulcis) Flower oil, Carbomer, Dehydroacetic Acid, Maris Sal (Dead Sea Salt), CI42090 (FD&C Blue No. 1), CI14700 (FD&C Red No. 4), CI47005 (FD&C Yellow No. 10), Fragrance, Alpha-Isomethyl Ionene, Benzyl Salicylate, Geraniol, Limonene.;;;
5685/0;;"HB236
Мыло-скраб ароматическое  с витамином Е -Тюльпан, 300мл
7290011843380";HB236;0,35;0;7290011843380;0;1 160р.;603р.;; - ;;;;Aqua, Sodium Lauryl Sulfate, Cocoamidopropyl Betaine, Cocamide Dea, Glycerin, Polyethylene, Propylene Glycol, Triethanolamine, Orange (Citrus Aurantium Dulcis) Flower oil, Carbomer, Dehydroacetic Acid, Maris Sal (Dead Sea Salt), CI42090 (FD&C Blue No. 1), CI14700 (FD&C Red No. 4), CI47005 (FD&C Yellow No. 10), Fragrance, Alpha-Isomethyl Ionene, Benzyl Salicylate, Geraniol, Limonene.;;;
5686/0;;"HB237
Мыло-скраб ароматическое  с витамином Е -Ваниль и Пачули, 300мл
7290011843373";HB237;0,35;0;7290011843373;1;1 160р.;603р.;; - ;;;Нежно и эффективно удаляет омертвевшие клетки, оздоравливает кожу, улучшает подачу кислорода к коже, выравнивает и улучшает внешний вид кожных покровов, усиливает кровообращение, способствует регенерации клеток. При постоянном использовании замедляет процесс старения, помогая коже лучше впитывать средства для ухода. Идеально подходит для применения перед эпиляцией или загаром. Пилинг обладает прекрасным ароматом, обогащен растительными экстрактами, витаминами, минералами Мертвого моря и маслом апельсина.;Aqua, Sodium Lauryl Sulfate, Cocoamidopropyl Betaine, Cocamide Dea, Glycerin, Polyethylene, Propylene Glycol, Triethanolamine, Orange (Citrus Aurantium Dulcis) Flower oil, Carbomer, Dehydroacetic Acid, Maris Sal (Dead Sea Salt), CI42090 (FD&C Blue No. 1), CI14700 (FD&C Red No. 4), CI47005 (FD&C Yellow No. 10), Fragrance, Alpha-Isomethyl Ionene, Benzyl Salicylate, Geraniol, Limonene.;;;
5691/0;;"HB242
Масло для тела  ароматическое -Ваниль, 350мл 
7290011843236";HB242;0,4;0;7290011843236;1;1 210р.;629р.;; - ;;;Активная формула, созданная по особому рецепту, с уделением внимания оптимальному сочетанию лекарственных растений, растительных масел, витаминов-антиоксидантов С и Е, а также активных минералов Мертвого моря, предназначенных для обновления и омоложения кожи. Этот концентирированный и нежный препарат полностью питает кожу, улучшает и укрепляет ее структуру, помогает при уходе за сухой кожей. Рекомендуется использовать в период диеты или беременности для предотвращения растяжек, а также для точечнгого применения в области декольте. Препарат обогащен маслом ши, жирными кислотами омега 3 и 6, маслом облепихи и примулы ночной, экстрактами алоэ и зеленого чая. Прекрасное средство, эффективно противостоящее старению и обладающее редким и соблазнительным ароматом. Ваша кожа становится эластичной и крепкой.;Aqua, Olea Europaea (Olive) fruit oil, Stearic Acid, Ethylhexyl Methoxycinnamate,  Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Titanium Dioxide, Olea Europaea (Olive) oil, Daucos Carota Sativa (Carrot) oil,  Borago Officinalis (Borage) seed oil, Maris sal (Dead sea salt), Cyclomethicone, Glycerin, Aloe barbadensis leaf extract, Anthemis Nobilis (Chamomile) flower extract, Ginkgo Biloba leaf extract,  Honey (Mel), Persea Gratissima (Avocado) oil, Rosa Canina (Rose Hip) seed oil, Hippophae Rhamnoides (Sea Buckthorn - Oblipiha) seed oil, Retinol, Panthenol, Fragrance, Gluconolactone,  Lavandula Angustifolia (Lavender) oil, Sodium Benzoate, Melaleuca Alternifolia (Tea tree) oil, Tocopheryl Acetate (Vit.E), Ascorbic acid, may contain:  CI 15985, CI 16035, CI 42053.;;;
5692/0;;"HB243
Масло для тела  ароматическое -Мускус, 350мл 
7290011843649";HB243;0,4;0;7290011843649;1;1 210р.;629р.;; - ;;;;Aqua, Olea Europaea (Olive) fruit oil, Stearic Acid, Ethylhexyl Methoxycinnamate,  Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Titanium Dioxide, Olea Europaea (Olive) oil, Daucos Carota Sativa (Carrot) oil,  Borago Officinalis (Borage) seed oil, Maris sal (Dead sea salt), Cyclomethicone, Glycerin, Aloe barbadensis leaf extract, Anthemis Nobilis (Chamomile) flower extract, Ginkgo Biloba leaf extract,  Honey (Mel), Persea Gratissima (Avocado) oil, Rosa Canina (Rose Hip) seed oil, Hippophae Rhamnoides (Sea Buckthorn - Oblipiha) seed oil, Retinol, Panthenol, Fragrance, Gluconolactone,  Lavandula Angustifolia (Lavender) oil, Sodium Benzoate, Melaleuca Alternifolia (Tea tree) oil, Tocopheryl Acetate (Vit.E), Ascorbic acid, may contain:  CI 15985, CI 16035, CI 42053.;;;
5693/0;;"HB244
Масло для тела  ароматическое -Лаванда, 350мл 
7290011843243";HB244;0,4;0;7290011843243;0;1 210р.;629р.;; - ;;;;Aqua, Olea Europaea (Olive) fruit oil, Stearic Acid, Ethylhexyl Methoxycinnamate,  Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Titanium Dioxide, Olea Europaea (Olive) oil, Daucos Carota Sativa (Carrot) oil,  Borago Officinalis (Borage) seed oil, Maris sal (Dead sea salt), Cyclomethicone, Glycerin, Aloe barbadensis leaf extract, Anthemis Nobilis (Chamomile) flower extract, Ginkgo Biloba leaf extract,  Honey (Mel), Persea Gratissima (Avocado) oil, Rosa Canina (Rose Hip) seed oil, Hippophae Rhamnoides (Sea Buckthorn - Oblipiha) seed oil, Retinol, Panthenol, Fragrance, Gluconolactone,  Lavandula Angustifolia (Lavender) oil, Sodium Benzoate, Melaleuca Alternifolia (Tea tree) oil, Tocopheryl Acetate (Vit.E), Ascorbic acid, may contain:  CI 15985, CI 16035, CI 42053.;;;
5694/0;;"HB245
Масло для тела  ароматическое - Роза, 350мл 
7290011843250";HB245;0,4;0;7290011843250;1;1 210р.;629р.;; - ;;;;Aqua, Olea Europaea (Olive) fruit oil, Stearic Acid, Ethylhexyl Methoxycinnamate,  Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Titanium Dioxide, Olea Europaea (Olive) oil, Daucos Carota Sativa (Carrot) oil,  Borago Officinalis (Borage) seed oil, Maris sal (Dead sea salt), Cyclomethicone, Glycerin, Aloe barbadensis leaf extract, Anthemis Nobilis (Chamomile) flower extract, Ginkgo Biloba leaf extract,  Honey (Mel), Persea Gratissima (Avocado) oil, Rosa Canina (Rose Hip) seed oil, Hippophae Rhamnoides (Sea Buckthorn - Oblipiha) seed oil, Retinol, Panthenol, Fragrance, Gluconolactone,  Lavandula Angustifolia (Lavender) oil, Sodium Benzoate, Melaleuca Alternifolia (Tea tree) oil, Tocopheryl Acetate (Vit.E), Ascorbic acid, may contain:  CI 15985, CI 16035, CI 42053.;;;
5718/0;;"HB300
Масло для тела  ароматическое - Орхидея, 350мл 
7290014043633";HB300;0,4;0;7290014043633;1;1 210р.;629р.;; - ;;;;Aqua, Olea Europaea (Olive) fruit oil, Stearic Acid, Ethylhexyl Methoxycinnamate,  Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Titanium Dioxide, Olea Europaea (Olive) oil, Daucos Carota Sativa (Carrot) oil,  Borago Officinalis (Borage) seed oil, Maris sal (Dead sea salt), Cyclomethicone, Glycerin, Aloe barbadensis leaf extract, Anthemis Nobilis (Chamomile) flower extract, Ginkgo Biloba leaf extract,  Honey (Mel), Persea Gratissima (Avocado) oil, Rosa Canina (Rose Hip) seed oil, Hippophae Rhamnoides (Sea Buckthorn - Oblipiha) seed oil, Retinol, Panthenol, Fragrance, Gluconolactone,  Lavandula Angustifolia (Lavender) oil, Sodium Benzoate, Melaleuca Alternifolia (Tea tree) oil, Tocopheryl Acetate (Vit.E), Ascorbic acid, may contain:  CI 15985, CI 16035, CI 42053.;;;
5695/0;;"HB251
Скраб для тела  ароматический - Ваниль, 450мл 
7290012326219";HB251;0,46;0;7290012326219;1;1 210р.;629р.;; - ;;;Сочетание высококачественных ароматических масел с микроскопическими гранулами соли Мертвого моря. Натуральный препарат, который нежно ухаживает за вашим телом и обладает 3 действиями: удаляет мертвые клетки, питает кожу и замедляет старение. Оставляет на коже ароматизирующий и увлажняющий слой, придает ей головокружительным аромат. Ускоряет кровообращение. Идеально подходит для интенсивного обновления и регенерации кожи, в результате чего она становится гладкой, как у младенца. Особенно подходит как средство против целлюлита, для нанесения перед загаром и для использования в сауне. Препарат обогащен кокосовым, оливковым и кунжутным маслом, а также маслами авокадо и сладкого миндаля, семенами винограда, хоховой, витамином Е и минералами Мертвого моря.;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5696/0;;"HB252
Скраб для тела  ароматический - Лаванда, 450мл 
7290012326431";HB252;0,46;0;7290012326431;0;1 210р.;629р.;; - ;;;;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5697/0;;"HB253
Скраб для тела  ароматический - Мускус, 450мл 
7290012326448";HB253;0,46;0;7290012326448;1;1 210р.;629р.;; - ;;;;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5698/0;;"HB254
Скраб для тела  ароматический - Роза, 450мл 
7290012326455";HB254;0,46;0;7290012326455;0;1 210р.;629р.;; - ;;;;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5699/0;;"HB255
Скраб для тела  ароматический - Манго-Киви, 450мл
7290012326462";HB255;0,46;0;7290012326462;1;1 210р.;629р.;; - ;;;;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5700/0;;"HB256
Скраб для тела  ароматический - Лимон, 450мл 
7290012326479";HB256;0,46;0;7290012326479;1;1 210р.;629р.;; - ;;;;Maris sal (Dear sea salt), Prunus Amygdalus (Sweet Almond) oil, Triticum Vulgare (Wheat) germ oil, Lavandula Angustifolia (Lavender) oil, Sandalwood (Santalum Album) oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5701/0;;"HB452
Скраб для тела  ароматический - Орхидея, 450мл 
7290015247078";HB452;0,46;0;7290015247078;0;1 210р.;629р.;; - ;;;;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5702/0;;"HB260
Соль Мертвого моря  для ванны - белая, 500г 
7290011843311";HB260;0,52;0;7290011843311;2;580р.;302р.;; - ;;;Соль Мертвого Моря в 10 раз более концентрированная, чем соли других морей и содержит более 40 различных минералов. Соль используют для ванн и ванночек, для холодных и горячих компрессов, обертываний, ингаляций, полосканий и крио массажа.;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5703/0;;"HB261
Соль Мертвого моря  для ванны - синяя, 500г Лаванда
7290011843311*";HB261;0,52;0;;1;580р.;302р.;; - ;;;;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5704/0;;"HB262
Соль Мертвого моря  для ванны - зеленая, 500г Зел.яблоко
7290011843311_";HB262;0,52;0;;3;580р.;302р.;; - ;;;;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5705/0;;"HB263
Соль Мертвого моря  для ванны - розовая, 500г Роза
7290011843311,";HB263;0,52;0;;1;580р.;302р.;; - ;;;;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5706/0;;"HB264
Соль Мертвого моря  для ванны - желтая, 500г Ваниль
7290011843311.";HB264;0,52;0;;1;580р.;302р.;; - ;;;;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5707/0;;"HB265
Соль Мертвого моря  для ванны - белая, 1300г 
7290011843144";HB265;1,21;0;7290011843144;1;1 260р.;655р.;; - ;;;;Maris Sal (Dead Sea Salt). May contain: Fragrance (Perfume), Benzyl Alcohol, Citral,Eugenol, Benzyl Salicylate, Coumarin, Geraniol, Linalool, Benzyl Benzoate, Citronellol, d-Limonene,Hydroxysohexyl-3-Cycloxene Carboxaldehyde, Farnesol, Butylphenyl Methylpropional, Hexylcinnamal,Amylcinnamal, Cinnamylalcohol, Cinnamal, Benzylcinnamal, CI-14720, CI-42090, CI-19140, CI-42053.;;;
5708/0;;"HB274
Грязь Мертвого моря , 600г 
7290011843496";HB274;0,63;0;7290011843496;0;710р.;369р.;; - ;;;Грязь Мертвого моря содержит сложный природный биохимический комплекс, который оказывает разностороннее влияние на весь организм человека.  Грязь Мертвого моря способствует похудению, повышает тонус, обеспечивает интенсивное увлажнение и восстановление кожи, обладает антибактериальными свойствами. Отличное средство в случаях проявления целлюлита, дряблости,  обвислости кожи и даже при растяжках. Грязевые обертывания эффективны при заболеваниях опорно-двигательного  аппарата, суставов (боли ревматического характера), а также при радикулите.  Грязь имеет однородную структуру и пластическую консистенцию, поэтому плотно прилегает к поверхности  тела и сохраняет тепло продолжительное время, постепенно отдавая его организму, что очень благоприятно влияет  как на кожу, так и на весь организм в целом.  В результате обертывания ткани глубоко прогреваются, сосуды расширяются, циркуляция крови, и лимфы  значительно улучшается, организм очищается от токсинов, снимаются болевые ощущения, кожа становится подтянутой,  гладкой и бархатистой, размягчаются шрамы и рубцы, рассасываются спайки, гематомы, значительно улучшается  внешний вид кожи.;Silt (Dead Sea Mud), Salinip.;;;
5709/0;;"HB283
Дезодорант женский  роликовый, 80мл 
7290011843885";HB283;0,12;0;7290011843885;2;1 210р.;629р.;; - ;;;;Aqua (Water), Glycerin, Ethylhexylglycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propolis Extract, Fragrance(Perfume), PEG-90M, Triethanolamine, Maris Sal (Dead Sea Salt), Tocopherol (Vitamin E), Chamomilla Recutita Flower Extract, Aloe Barbadensis (Aloe Vera)Leaf Juice, Hippophae Rhamnoides (Sea Buckthorn)Oil, Sodium Caproyl/Lauroyl Lactyl Lactate, Salvia Officinalis (Sage)Oil,  Triethyl Citrate, Phenoxyethanol, Ethylhexylglycerin.;;;
5710/0;;"HB285
Пилинг для тела  ароматический Ангел, 450мл 
7290012326486";HB285;0,46;0;7290012326486;1;1 210р.;629р.;; - ;;;;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5712/0;;"HB289
Мыло минеральное  ( 26 минералов), 125г 
7290011843977";HB289;0,13;0;7290011843977;0;670р.;348р.;; - ;;;Натуральное мыло высокого качестваю Мыло обеспечивает тщательную очистку кожи лица и тела, обновляет клетки кожи и оказывает успокаивающее воздействие на раздраженную кожу, делает кожу мягкой и упругой, придает чудесное ощущение свежести и обновления, обладает прекрасным ароматом и ароматерапевтическим эффектом. В основе состава – высокая концентрация витаминов и минералов Мертвого моря в сочетании с глицерином, оливковым маслом, алоэ и ромашкой. Рекомендуется для чувствительной кожи. Эффективно при псориазе и акне.;Coconut Oil (Cocos Nucifera(Grapefruit OilPatchouli OilAngelica oilRosmarine OilCinamone OilCarrot SeedsLemon SeedsPalm Oil (Sodium Palm Kernalete(GlycerinAloe Vera (Aloe Barbadensis Leaf Extract)Sodium ChlorideMagnesium ChloridePotassium ChlorideDried Red Seaweed (Algae Extract)Guarana (Paulinia Cupana) ExtractChamomile ExtractE.D.T.A Ethylene Diamine Tetraacetic AcidFragrance (Perfume)Olive Oil (Olea Europea)Vitamin A+C+E+BDead Sea Mineral Salts;;;
5713/0;;"HB291
Мыло натуральное  с гранатом, 125г 
7290012326547";HB291;0,13;0;7290012326547;0;630р.;328р.;; - ;;;"Мыло с высокой концентрацией гранатового масла не высушивает и не раздражает даже самую нежную и чувствительную кожу тела. Насыщено антиоксидантами и витаминами C + E + K + B5; Омега жирных кислот 3,6 и 9 и минералами Мёртвого моря, которые обладают регенерирующими свойствами , способствуют образованию коллагена и эластина. Масло гранатовых косточек защищает от всех видов свободных радикалов, тем самым предотвращает преждевременное старение кожных покровов. Масло облепихи, аргании, шиповника и гель алоэ вера снимают разражение и насыщают кожу влагой.Мыло обладает приятным ароматом, придаёт коже свежий и здоровый вид.";Elaeis Guineensis (Palm) Oil, Elaeis Guineensis (Palm) Kernel Oil, Aqua (Water), Maris Sal (Dead Sea Salt), Anthemis Nobilis (Chamomile) Flower Extract, Prunus Amygdalus  Dulcis (Sweet Almond Oil), Olea Europeaea (Olive) Fruit Oil, Sodium Chloride, Aloe Barbadensis (Aloe Vera) Leaf Extract, Punica Granatum (Pomegranate) Seed Extract, Glycerin, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Ascorbic Acid (Vitamin C), Retinyl Plamitate (Vitamin A), BHT, Tocopherol (Vitamin E), D Panthenol (Provitamin B5).;;;
5719/0;;"HB1292
Крем для душа увлажняющий  (жидкое мыло для тела бесщелочное) Орхидея, 780мл
7290014043640";HB1292;0,9;0;7290014043640;3;1 070р.;556р.;; - ;;;Особая формула обеспечивает нежный уход за кожей и придает ощущение свежести на весь день. Крем-гель обладает ароматерапевтическим успокоительным эффектом, нейтрализует вредное воздействие жесткой воды, делает кожу мягкой, упругой и бархатистой на ощупь, придавая ей после купания волшебный аромат и чудесное ощущение свежести и обновления.  В состав крема-геля для душа входят: масло Ши, оливковое масло и мед, облепиховое масло, а также масло из семян  винограда, масло хохоба, экстракт алое вера, миндальное масло, витамин Е и активные минералы Мертвого моря.;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
