title;title;desc;artikul;price;imageFileName
Canaan Восстанавливающий шампунь, Organic Skin Care;Для душа;Содержит масло ореховn Macadamia, масло Жожоба и Оливковое масло. <br>Все экстракты исключительно органического происхождения, содержит ароматические масла.<br> <br> <br>Запатентованный комплекс веществ CSE Complex™ оказывает восстанавливающее и омолаживающее действие<br> <br>Шампунь позиционируется как гипоаллергенная косметика для волос<br><br>250 мл<br>(артикул 16384);16384;1101,75;canaan-restorative-organic-shampoo-organic-skin-care.gif
Canaan Восстанавливающий шампунь, Organic Skin Care;Брэнд Dead Sea;Содержит масло ореховn Macadamia, масло Жожоба и Оливковое масло. <br>Все экстракты исключительно органического происхождения, содержит ароматические масла.<br> <br> <br>Запатентованный комплекс веществ CSE Complex™ оказывает восстанавливающее и омолаживающее действие<br> <br>Шампунь позиционируется как гипоаллергенная косметика для волос<br><br>250 мл<br>(артикул 16384);16384;1101,75;canaan-restorative-organic-shampoo-organic-skin-care.gif
Canaan Восстанавливающий шампунь, Organic Skin Care;Уход за волосами;Содержит масло ореховn Macadamia, масло Жожоба и Оливковое масло. <br>Все экстракты исключительно органического происхождения, содержит ароматические масла.<br> <br> <br>Запатентованный комплекс веществ CSE Complex™ оказывает восстанавливающее и омолаживающее действие<br> <br>Шампунь позиционируется как гипоаллергенная косметика для волос<br><br>250 мл<br>(артикул 16384);16384;1101,75;canaan-restorative-organic-shampoo-organic-skin-care.gif
Canaan крем для рук, Dead Sea Cosmetics;Уход за кожей рук и ног;Canaan Крем для рук считается лучшим в этой серии.<br>Содержит минералы Мертвого Моря и интенсивную увлажняющую и восстанавливающую кремовую основу.<br>Подходит для любого типа кожи;16410;776,75;canaan-hand-cream-dead-sea-cosmetics.gif
Canaan крем для рук, Dead Sea Cosmetics;Серия Chic Cosmetics;Canaan Крем для рук считается лучшим в этой серии.<br>Содержит минералы Мертвого Моря и интенсивную увлажняющую и восстанавливающую кремовую основу.<br>Подходит для любого типа кожи;16410;776,75;canaan-hand-cream-dead-sea-cosmetics.gif
Canaan Крем-пилинг для ног, Dead Sea Cosmetics;Серия Chic Cosmetics;Очищает кожу, мягко растворяя огрубевшую кожу ног. Содержит кислоты исключительно растительного происхождения;16422;841,75;canaan-peeling-foot-cream-dead-sea-cosmetics.gif
Canaan Крем-пилинг для ног, Dead Sea Cosmetics;Уход за кожей ног;Очищает кожу, мягко растворяя огрубевшую кожу ног. Содержит кислоты исключительно растительного происхождения;16422;841,75;canaan-peeling-foot-cream-dead-sea-cosmetics.gif
Canaan Лосьон для тела на водной основе, Dead Sea Cosmetics;Спа - и уход за телом;Смягчает и увлажняет. Это лосьон на водной основе, поэтому он подходит для жирной или комбинированной кожи, раскрывает поры и в то же время удерживает влагу внутри.;16446;1296,75;canaan-aqua-based-body-lotion-dead-sea-cosmetics.gif
Canaan Лосьон для тела на водной основе, Dead Sea Cosmetics;Серия Chic Cosmetics;Смягчает и увлажняет. Это лосьон на водной основе, поэтому он подходит для жирной или комбинированной кожи, раскрывает поры и в то же время удерживает влагу внутри.;16446;1296,75;canaan-aqua-based-body-lotion-dead-sea-cosmetics.gif
Canaan Масло - кондиционер для тела, Organic Cosmetics;Серия Chic Cosmetics;Питательное, увлажняющее масло - кондиционер, используется ПОСЛЕ ванной или душа или при массаже.;16385;1296,75;canaan-conditioning-body-oil-organic-cosmetics.gif
Canaan Масло - кондиционер для тела, Organic Cosmetics;Спа - и уход за телом;Питательное, увлажняющее масло - кондиционер, используется ПОСЛЕ ванной или душа или при массаже.;16385;1296,75;canaan-conditioning-body-oil-organic-cosmetics.gif
Canaan Масло - кондиционер для тела, Organic Cosmetics;Брэнд Dead Sea;Питательное, увлажняющее масло - кондиционер, используется ПОСЛЕ ванной или душа или при массаже.;16385;1296,75;canaan-conditioning-body-oil-organic-cosmetics.gif
Canaan Массажное масло для тела, Dead Sea Cosmetics;Серия Chic Cosmetics;Очищают кожу, оказывает легкий разогревающий эффект, содержит растительные масла;16448;1036,75;canaan-rich-massage-body-oil-dead-sea-cosmetics.gif
Canaan Массажное масло для тела, Dead Sea Cosmetics;Брэнд Dead Sea;Очищают кожу, оказывает легкий разогревающий эффект, содержит растительные масла;16448;1036,75;canaan-rich-massage-body-oil-dead-sea-cosmetics.gif
Canaan Массажное масло для тела, Dead Sea Cosmetics;Спа - и уход за телом;Очищают кожу, оказывает легкий разогревающий эффект, содержит растительные масла;16448;1036,75;canaan-rich-massage-body-oil-dead-sea-cosmetics.gif
Canaan многофункциональный крем для рук, Organic Cosmetics;Уход за кожей рук и ног;Комплексный уход за чувствительной кожей рук. Органические  масла орехов макадамии, жожоба и оливок.<br>Смягчает кожу рук, снимает раздражение, делает кожу гладкой  и эластичной;16389;906,75;canaan-multi-action-hand-cream-organic-cosmetics.gif
Canaan многофункциональный крем для рук, Organic Cosmetics;Брэнд Dead Sea;Комплексный уход за чувствительной кожей рук. Органические  масла орехов макадамии, жожоба и оливок.<br>Смягчает кожу рук, снимает раздражение, делает кожу гладкой  и эластичной;16389;906,75;canaan-multi-action-hand-cream-organic-cosmetics.gif
Canaan многофункциональный крем для рук, Organic Cosmetics;Серия Chic Cosmetics;Комплексный уход за чувствительной кожей рук. Органические  масла орехов макадамии, жожоба и оливок.<br>Смягчает кожу рук, снимает раздражение, делает кожу гладкой  и эластичной;16389;906,75;canaan-multi-action-hand-cream-organic-cosmetics.gif
Dead Sea гипоалергенное Мыло с Оливковым маслом и Медом;Брэнд Dead Sea;Dead Sea антивозрастное минеральное мыло.<br>Содержит Оливковое масло и мед, отлично увлажняя и очищая кожу<br><br>125 г <br>(артикул 13174);13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Dead Sea гипоалергенное Мыло с Оливковым маслом и Медом;Для душа;Dead Sea антивозрастное минеральное мыло.<br>Содержит Оливковое масло и мед, отлично увлажняя и очищая кожу<br><br>125 г <br>(артикул 13174);13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Dead Sea гипоалергенное Мыло с Оливковым маслом и Медом;Мыла Dead Sea;Dead Sea антивозрастное минеральное мыло.<br>Содержит Оливковое масло и мед, отлично увлажняя и очищая кожу<br><br>125 г <br>(артикул 13174);13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Dead Sea Защитный крем для рук, Natural Sea Beauty;Брэнд Dead Sea;Защищает кожу рук от УФ - воздействия и смягчает;7116;1491,75;dead-sea-protective-hand-cream-natural-sea-beauty.jpg
Dead Sea Защитный крем для рук, Natural Sea Beauty;Уход за кожей рук и ног;Защищает кожу рук от УФ - воздействия и смягчает;7116;1491,75;dead-sea-protective-hand-cream-natural-sea-beauty.jpg
Dead Sea Интенсивный защитный крем для рук,  Sea of Spa;Спа - серия Sea of SPA;Интенсивный, усиленная защита кожи рук с минералами Мертвого Моря. Восстанавливает, смягчает и питает кожу рук. 150 ml;15330;646,75;dead-sea-intensive-protection-hand-cream-sea-spa.gif
Dead Sea Интенсивный защитный крем для рук,  Sea of Spa;Уход за кожей рук и ног;Интенсивный, усиленная защита кожи рук с минералами Мертвого Моря. Восстанавливает, смягчает и питает кожу рук. 150 ml;15330;646,75;dead-sea-intensive-protection-hand-cream-sea-spa.gif
Dead Sea Маска  - кондиционер с грязью Мертвого Моря;Уход за волосами;Уникальная формула маски содержит в составе:<br> - минералы Мертвого Моря,<br> - растительный экстракты, <br> - Оливковое Масло, <br> - масло Миндаля <br> - масло Жожоба, <br> - витамин Е. T<br><br>Делает волосы гладки ми, блестящими, питает и увлажняет кожу головы. <br>Рекомендовано для поврежденных окраской или термообработкой волос.<br><br>Применение: нанести на чистые влажные волосы, оставить на 5-10 минут, смыть маску теплой водой<br><br>250 мл<br><br>(артикул 15344);15344;1491,75;dead-sea-hair-conditioning-mud-mask-sea-spa.jpg
Dead Sea Маска  - кондиционер с грязью Мертвого Моря;Маски Dead Sea;Уникальная формула маски содержит в составе:<br> - минералы Мертвого Моря,<br> - растительный экстракты, <br> - Оливковое Масло, <br> - масло Миндаля <br> - масло Жожоба, <br> - витамин Е. T<br><br>Делает волосы гладки ми, блестящими, питает и увлажняет кожу головы. <br>Рекомендовано для поврежденных окраской или термообработкой волос.<br><br>Применение: нанести на чистые влажные волосы, оставить на 5-10 минут, смыть маску теплой водой<br><br>250 мл<br><br>(артикул 15344);15344;1491,75;dead-sea-hair-conditioning-mud-mask-sea-spa.jpg
Dead Sea Маска  - кондиционер с грязью Мертвого Моря;Брэнд Dead Sea;Уникальная формула маски содержит в составе:<br> - минералы Мертвого Моря,<br> - растительный экстракты, <br> - Оливковое Масло, <br> - масло Миндаля <br> - масло Жожоба, <br> - витамин Е. T<br><br>Делает волосы гладки ми, блестящими, питает и увлажняет кожу головы. <br>Рекомендовано для поврежденных окраской или термообработкой волос.<br><br>Применение: нанести на чистые влажные волосы, оставить на 5-10 минут, смыть маску теплой водой<br><br>250 мл<br><br>(артикул 15344);15344;1491,75;dead-sea-hair-conditioning-mud-mask-sea-spa.jpg
Dead Sea Маска  - кондиционер с грязью Мертвого Моря;Спа - серия Sea of SPA;Уникальная формула маски содержит в составе:<br> - минералы Мертвого Моря,<br> - растительный экстракты, <br> - Оливковое Масло, <br> - масло Миндаля <br> - масло Жожоба, <br> - витамин Е. T<br><br>Делает волосы гладки ми, блестящими, питает и увлажняет кожу головы. <br>Рекомендовано для поврежденных окраской или термообработкой волос.<br><br>Применение: нанести на чистые влажные волосы, оставить на 5-10 минут, смыть маску теплой водой<br><br>250 мл<br><br>(артикул 15344);15344;1491,75;dead-sea-hair-conditioning-mud-mask-sea-spa.jpg
Dead Sea Маска для окрашенных волос с облепихой;Брэнд Dead Sea;<br>Мака содержит концентрат Облепихового масла, антиоксиданты, Витамины  A, E и  B5 , экстракт моркови и масло Ши<br><br>Используется после шампуня - наносится на голову и втирается в кожу массажными движениями. Оставить на 5 минут и смыть теплой водой<br><br>250 мл<br><br>(артикул 14899);14899;1296,75;dead-sea-minerals-sea-buckthorn-obliphica-nourishing-hair-mask-dry-or-colored-hair.jpg
Dead Sea Маска для окрашенных волос с облепихой;Уход за волосами;<br>Мака содержит концентрат Облепихового масла, антиоксиданты, Витамины  A, E и  B5 , экстракт моркови и масло Ши<br><br>Используется после шампуня - наносится на голову и втирается в кожу массажными движениями. Оставить на 5 минут и смыть теплой водой<br><br>250 мл<br><br>(артикул 14899);14899;1296,75;dead-sea-minerals-sea-buckthorn-obliphica-nourishing-hair-mask-dry-or-colored-hair.jpg
Dead Sea Маска для окрашенных волос с облепихой;Маски Dead Sea;<br>Мака содержит концентрат Облепихового масла, антиоксиданты, Витамины  A, E и  B5 , экстракт моркови и масло Ши<br><br>Используется после шампуня - наносится на голову и втирается в кожу массажными движениями. Оставить на 5 минут и смыть теплой водой<br><br>250 мл<br><br>(артикул 14899);14899;1296,75;dead-sea-minerals-sea-buckthorn-obliphica-nourishing-hair-mask-dry-or-colored-hair.jpg
Dead Sea Набор для ухода за ногтями;Брэнд Dead Sea;Набор для ухода за ногтями:<br>- интенсивный восстанавливающий гель для рук и ногтей с минералами мертвого Моря и масло алоэ,<br>- пилка для ногтей с 4 полирующими поверхностями,<br>- масло для кутикулы и<br>- 2 увлажняющие полирующие салфетки;15940;1946,75;dead-sea-nail-care-kit.gif
Dead Sea Набор для ухода за ногтями;Спа - серия Sea of SPA;Набор для ухода за ногтями:<br>- интенсивный восстанавливающий гель для рук и ногтей с минералами мертвого Моря и масло алоэ,<br>- пилка для ногтей с 4 полирующими поверхностями,<br>- масло для кутикулы и<br>- 2 увлажняющие полирующие салфетки;15940;1946,75;dead-sea-nail-care-kit.gif
Dead Sea Набор для ухода за ногтями;Уход за кожей рук и ног;Набор для ухода за ногтями:<br>- интенсивный восстанавливающий гель для рук и ногтей с минералами мертвого Моря и масло алоэ,<br>- пилка для ногтей с 4 полирующими поверхностями,<br>- масло для кутикулы и<br>- 2 увлажняющие полирующие салфетки;15940;1946,75;dead-sea-nail-care-kit.gif
Dead Sea Пилинг с глицерином, маслом апельсина и витамином Е;Мыла Dead Sea;Этот пиллинг-крем не содержит мыла, поэтому глубокое очищающее действие не сушит кожу. <br>Отлично удаляет ороговевшие клетки, грязь и поврежденные клетки кожи, масло апельсина удаляет пигментные пятна и способствует регенерации кожи.<br>Подходит для чувствительной кожи, не вызывает раздражения.<br><br>Дополнительно содержит экстракт ромашки, витамин Е и минералы Мертвого Моря.<br><br>Относится к анти-возрастной серии ухода за лицом<br><br>250 мл<br><br> (артикул 16008);16008;1101,75;dead-sea-soapless-peeling-glycerin-orange-oil-vitamin-e.gif
Dead Sea Пилинг с глицерином, маслом апельсина и витамином Е;Брэнд Dead Sea;Этот пиллинг-крем не содержит мыла, поэтому глубокое очищающее действие не сушит кожу. <br>Отлично удаляет ороговевшие клетки, грязь и поврежденные клетки кожи, масло апельсина удаляет пигментные пятна и способствует регенерации кожи.<br>Подходит для чувствительной кожи, не вызывает раздражения.<br><br>Дополнительно содержит экстракт ромашки, витамин Е и минералы Мертвого Моря.<br><br>Относится к анти-возрастной серии ухода за лицом<br><br>250 мл<br><br> (артикул 16008);16008;1101,75;dead-sea-soapless-peeling-glycerin-orange-oil-vitamin-e.gif
Dead Sea Пилинг с глицерином, маслом апельсина и витамином Е;Для душа;Этот пиллинг-крем не содержит мыла, поэтому глубокое очищающее действие не сушит кожу. <br>Отлично удаляет ороговевшие клетки, грязь и поврежденные клетки кожи, масло апельсина удаляет пигментные пятна и способствует регенерации кожи.<br>Подходит для чувствительной кожи, не вызывает раздражения.<br><br>Дополнительно содержит экстракт ромашки, витамин Е и минералы Мертвого Моря.<br><br>Относится к анти-возрастной серии ухода за лицом<br><br>250 мл<br><br> (артикул 16008);16008;1101,75;dead-sea-soapless-peeling-glycerin-orange-oil-vitamin-e.gif
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Серия Chic Cosmetics;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Марокканкое аргановое масло;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Брэнд Dead Sea;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Уход за волосами;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Natural Sea Beauty Кондиционер для волос с грязью Мертвого Моря;Уход за волосами;Кондиционер, основанный на минеральной грязи Мертвого Моря.<br><br>Предназначен для смягчения волос, увлажняет и питает их. <br>Используется после шампуня и смывается теплой водой.<br><br>Идеально подходит для сухих, поврежденных и окрашенных волос.<br>Так же содержит масло Календулы, масло Ромашки и витамин Е.<br><br>После применения кондиционера волосы легко расчесываются, не спутываются, легко укладываются<br><br>220 мл<br><br>(артикул 16987);16987;1296,75;natural-sea-beauty-mud-hair-conditioner.jpg
Natural Sea Beauty Кондиционер для волос с грязью Мертвого Моря;Брэнд Dead Sea;Кондиционер, основанный на минеральной грязи Мертвого Моря.<br><br>Предназначен для смягчения волос, увлажняет и питает их. <br>Используется после шампуня и смывается теплой водой.<br><br>Идеально подходит для сухих, поврежденных и окрашенных волос.<br>Так же содержит масло Календулы, масло Ромашки и витамин Е.<br><br>После применения кондиционера волосы легко расчесываются, не спутываются, легко укладываются<br><br>220 мл<br><br>(артикул 16987);16987;1296,75;natural-sea-beauty-mud-hair-conditioner.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Шампуни Dead Sea;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Брэнд Dead Sea;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Грязи Dead Sea;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Лечебная серия Dead Sea;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Спа - серия Sea of SPA;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Уход за волосами;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
Sea of Spa Шампунь с черной глиной Мертвого Моря;Для душа;Продукт предназначен для сухих волос.<br><br>Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.<br>Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. <br><br>Волосы становятся сильными, блестящими и без секущихся кончиков<br><br>400 мл<br><br>(артикул 15853);15853;1621,75;sea-spa-dead-sea-black-mud-shampoo.jpg
АГАВА несмываемый интенсивный крем для ног из грязей Мертвого моря Dermud;Брэнд Dead Sea;Dermud - интенсивный крем для ног для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;15212;714,35;ahava-leave-deadsea-mud-dermud-intensive-foot-cream_1.jpg
АГАВА несмываемый интенсивный крем для ног из грязей Мертвого моря Dermud;AHAVA - серия;Dermud - интенсивный крем для ног для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;15212;714,35;ahava-leave-deadsea-mud-dermud-intensive-foot-cream_1.jpg
АГАВА несмываемый интенсивный крем для ног из грязей Мертвого моря Dermud;Уход за кожей ног;Dermud - интенсивный крем для ног для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;15212;714,35;ahava-leave-deadsea-mud-dermud-intensive-foot-cream_1.jpg
Антивозрастной облепиховый увлажняющий крем для лица с минералами Мертвого Моря, SPF20;Брэнд Dead Sea;Питает и увлажняет кож. Минералы Мертвого Моря и растительные экстракты помогают избавиться от морщин и не жирнят кожу. Защищает от УФ - воздействия. Для нормальной и сухой кожи;14904;1751,75;anti-aging-sea-buckthorn-obliphica-facial-moisturizer-spf-20-dead-sea-minerals.jpg
Восстанавливающий крем для ног с комплексом Urea Мертвого моря от Natural Sea Beauty;Уход за кожей ног;Natural Sea Beauty выделяется в области косметических продуктов использованием минералов Мертвого моря для большего эффекта, увлажнения кожи и омолаживания ее, приводя в здоровое состояние. Их Минеральный восстанавливающий лосьон для тела - это прекрасный выбор для здоровья вашей кожи и счастье.;16990;1621,75;dead-sea-foot-repair-cream-20-urea-natural-sea-beauty.jpg
Восстанавливающий крем для ног с комплексом Urea Мертвого моря от Natural Sea Beauty;Брэнд Dead Sea;Natural Sea Beauty выделяется в области косметических продуктов использованием минералов Мертвого моря для большего эффекта, увлажнения кожи и омолаживания ее, приводя в здоровое состояние. Их Минеральный восстанавливающий лосьон для тела - это прекрасный выбор для здоровья вашей кожи и счастье.;16990;1621,75;dead-sea-foot-repair-cream-20-urea-natural-sea-beauty.jpg
Восстанавливающий шампунь, Масло Аргана;Серия Chic Cosmetics; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Восстанавливающий шампунь, Масло Аргана;Для душа; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Восстанавливающий шампунь, Масло Аргана;Шампуни Dead Sea; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Восстанавливающий шампунь, Масло Аргана;Брэнд Dead Sea; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Восстанавливающий шампунь, Масло Аргана;Марокканкое аргановое масло; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Восстанавливающий шампунь, Масло Аргана;Уход за волосами; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. <br>Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.<br><br>250 мл <br><br>(артикул 16543);16543;906,75;mogador-restorative-shampoo-argan-oil.jpg
Гель - пилинг для лица, косметика Мертвого Моря;Брэнд Dead Sea;Уникальный гель с минеральными компонентами Мертвого Моря. Гель безопасен ( не сжигает) и может наносится на лицо, шею и зону декольте. Удаляет омертвевшие клетки кожи и способствует омоложению и регенерации. Гель гипоалергенный, не вызывает раздражений на коже;16007;1816,75;dead-sea-facial-peeling-gel.jpg
Гель - пилинг для лица, косметика Мертвого Моря;Солевые скрабы Dead Sea;Уникальный гель с минеральными компонентами Мертвого Моря. Гель безопасен ( не сжигает) и может наносится на лицо, шею и зону декольте. Удаляет омертвевшие клетки кожи и способствует омоложению и регенерации. Гель гипоалергенный, не вызывает раздражений на коже;16007;1816,75;dead-sea-facial-peeling-gel.jpg
Гель - пилинг для лица, косметика Мертвого Моря;Уход за лицом;Уникальный гель с минеральными компонентами Мертвого Моря. Гель безопасен ( не сжигает) и может наносится на лицо, шею и зону декольте. Удаляет омертвевшие клетки кожи и способствует омоложению и регенерации. Гель гипоалергенный, не вызывает раздражений на коже;16007;1816,75;dead-sea-facial-peeling-gel.jpg
Гель для волос с облепиховым маслом и минералами Мертвого Моря;Спа - серия Sea of SPA;Один из ключевых компонентов этого геля - водоросль  Dunaliella<br>Это красная водоросль, присутствующая только в водах Мертвого Моря.<br>Гель восстанавливает сухие волосы, поврежденные и волосы, подвергшиеся термообработке.<br>Гель смягчает, увлажняет и делает волосы гладкими.;15850;1426,75;bio-spa-hair-silicon-drops-obliphica-oil-and-dead-sea-minerals.gif
Гель для волос с облепиховым маслом и минералами Мертвого Моря;Уход за волосами;Один из ключевых компонентов этого геля - водоросль  Dunaliella<br>Это красная водоросль, присутствующая только в водах Мертвого Моря.<br>Гель восстанавливает сухие волосы, поврежденные и волосы, подвергшиеся термообработке.<br>Гель смягчает, увлажняет и делает волосы гладкими.;15850;1426,75;bio-spa-hair-silicon-drops-obliphica-oil-and-dead-sea-minerals.gif
Гель для волос с облепиховым маслом и минералами Мертвого Моря;Брэнд Dead Sea;Один из ключевых компонентов этого геля - водоросль  Dunaliella<br>Это красная водоросль, присутствующая только в водах Мертвого Моря.<br>Гель восстанавливает сухие волосы, поврежденные и волосы, подвергшиеся термообработке.<br>Гель смягчает, увлажняет и делает волосы гладкими.;15850;1426,75;bio-spa-hair-silicon-drops-obliphica-oil-and-dead-sea-minerals.gif
Гранатовый восстанавливающий крем для лица и шеи с минералами Мертвого Моря, SPF 15;Уход за лицом;Увлажняющий антивозрастной крем с экстрактом граната и органовым маслом. Для всех типов кожи. 50 мл;14924;1751,75;pomegranate-firming-face-and-neck-cream-dead-sea-minerals-spf-15.jpg
Гранатовый восстанавливающий крем для лица и шеи с минералами Мертвого Моря, SPF 15;Брэнд Dead Sea;Увлажняющий антивозрастной крем с экстрактом граната и органовым маслом. Для всех типов кожи. 50 мл;14924;1751,75;pomegranate-firming-face-and-neck-cream-dead-sea-minerals-spf-15.jpg
Деликатный крем для глаз от Sea of Spa и Bio-Marine;Спа - серия Sea of SPA;Чувствительная область вокруг глаз может высохнуть, но ею часто пренебрегают. Этот легко впитывающийся крем для глаз разглаживает кожу и помогает замедлить процесс старения, сохраняя кожу увлаженной и мягкой. 50мл / 1.7 жидких унций;17299;1621,75;bio-marine-delicate-eye-cream-sea-spa_0.jpg
Деликатный крем для глаз от Sea of Spa и Bio-Marine;Брэнд Dead Sea;Чувствительная область вокруг глаз может высохнуть, но ею часто пренебрегают. Этот легко впитывающийся крем для глаз разглаживает кожу и помогает замедлить процесс старения, сохраняя кожу увлаженной и мягкой. 50мл / 1.7 жидких унций;17299;1621,75;bio-marine-delicate-eye-cream-sea-spa_0.jpg
